customer_id,monto_total,monto_promedio,num_transacciones_monto,monto_std,comision_total,total_transacciones
5242.0,267.81,267.81,1,,1.39,1
5243.0,135.08,135.08,1,,3.24,1
5247.0,57.66,57.66,1,,0.16,1
5248.0,620.76,620.76,1,,3.92,1
5249.0,125.54,62.77,2,24.66,8.8,2
5251.0,11535.0,11535.0,1,,0.82,1
5255.0,568.09,568.09,1,,0.88,1
5258.0,230.54,230.54,1,,1.39,1
5259.0,245.99,245.99,1,,4.29,1
5260.0,111.2,111.2,1,,0.77,1
5261.0,6286.22,6286.22,1,,4.8,1
5263.0,294.18,294.18,1,,3.4,1
5266.0,22.93,22.93,1,,0.46,1
5268.0,14154.59,7077.3,2,9903.14,0.92,2
5270.0,1675.37,837.68,2,1074.22,3.29,2
5276.0,158.03,158.03,1,,0.52,1
5278.0,49.81,49.81,1,,3.64,1
5282.0,4053.39,2026.69,2,1034.15,3.72,2
5283.0,92.84,92.84,1,,0.61,1
5285.0,233.07,233.07,1,,1.41,1
5286.0,157.51,157.51,1,,1.64,1
5287.0,657.09,328.54,2,266.07,3.04,2
5289.0,178.61,178.61,1,,3.19,1
5290.0,668.73,334.36,2,286.86,10.02,2
5293.0,19349.81,19349.81,1,,0.77,1
5297.0,288.44,288.44,1,,1.71,1
5298.0,373.32,373.32,1,,9.37,1
5300.0,165.34,165.34,1,,3.81,1
5306.0,14.29,14.29,1,,0.17,1
5307.0,1260.37,1260.37,1,,0.29,1
5311.0,559.03,559.03,1,,3.35,1
5312.0,165.18,165.18,1,,0.5,1
5316.0,76.65,76.65,1,,1.11,1
5318.0,3715.52,3715.52,1,,1.81,1
5319.0,2091.45,2091.45,1,,0.59,1
5321.0,99.54,99.54,1,,0.73,1
5322.0,99.81,99.81,1,,3.68,1
5324.0,56.79,56.79,1,,0.17,1
5330.0,672.59,336.29,2,84.85,1.82,2
5331.0,24.15,24.15,1,,3.57,1
5334.0,226.25,226.25,1,,0.83,1
5340.0,977.1,488.55,2,479.46,4.25,2
5346.0,623.32,623.32,1,,1.39,1
5349.0,5004.92,5004.92,1,,0.53,1
5356.0,365.07,365.07,1,,2.76,1
5357.0,1915.2,1915.2,1,,2.39,1
5358.0,84.18,84.18,1,,0.66,1
5360.0,132.72,132.72,1,,2.45,1
5361.0,1731.97,1731.97,1,,1.04,1
5362.0,131.29,131.29,1,,0.26,1
5363.0,1880.2,1880.2,1,,0.57,1
5364.0,27.31,27.31,1,,4.54,1
5369.0,741.84,741.84,1,,2.61,1
5370.0,11.4,11.4,1,,1.26,1
5378.0,294.26,294.26,1,,0.6,1
5380.0,595.82,297.91,2,159.04,0.65,2
5383.0,3162.52,3162.52,1,,1.57,1
5384.0,500.72,500.72,1,,1.33,1
5386.0,444.27,444.27,1,,3.04,1
5388.0,43.56,43.56,1,,1.57,1
5389.0,78.9,78.9,1,,5.21,1
5390.0,187.03,187.03,1,,0.22,1
5396.0,112.4,112.4,1,,3.01,1
5399.0,241.19,120.59,2,32.71,4.11,2
5402.0,510.63,510.63,1,,4.83,1
5405.0,1439.27,1439.27,1,,0.34,1
5406.0,252.95,252.95,1,,3.17,1
5408.0,438.54,438.54,1,,0.47,1
5413.0,211.7,211.7,1,,1.99,1
5422.0,3092.69,1546.34,2,466.9,4.32,2
5424.0,520.14,520.14,1,,7.49,1
5425.0,422.09,422.09,1,,0.7,1
5426.0,10355.42,3451.81,3,4738.73,6.9,3
5427.0,580.39,580.39,1,,6.46,1
5430.0,2468.23,2468.23,1,,0.73,1
5431.0,250.46,125.23,2,39.12,2.59,2
5432.0,953.69,953.69,1,,2.74,1
5433.0,48.63,48.63,1,,2.61,1
5434.0,121.56,121.56,1,,2.03,1
5435.0,3148.88,3148.88,1,,4.69,1
5437.0,2361.69,2361.69,1,,1.6,1
5440.0,2269.23,1134.62,2,253.84,1.96,2
5443.0,3168.26,1584.13,2,1733.82,2.31,2
5444.0,131.65,131.65,1,,0.11,1
5445.0,1050.77,1050.77,1,,0.09,1
5451.0,3838.43,3838.43,1,,0.1,1
5452.0,423.43,423.43,1,,1.55,1
5456.0,55.86,55.86,1,,2.19,1
5458.0,2567.11,1283.56,2,920.21,3.77,2
5460.0,167.26,167.26,1,,0.6,1
5465.0,1591.29,1591.29,1,,0.02,1
5468.0,135.21,135.21,1,,1.51,1
5470.0,161.29,161.29,1,,0.34,1
5471.0,10575.88,10575.88,1,,1.68,1
5473.0,3084.55,3084.55,1,,0.05,1
5476.0,61.39,61.39,1,,1.91,1
5478.0,360.85,180.42,2,68.47,0.12,2
5481.0,128.42,128.42,1,,2.69,1
5482.0,17.47,17.47,1,,0.03,1
5485.0,1131.1,565.55,2,515.27,10.07,2
5488.0,1967.33,1967.33,1,,0.21,1
5491.0,336.72,168.36,2,32.6,3.69,2
5492.0,672.17,336.08,2,314.21,2.91,2
5493.0,788.86,394.43,2,174.94,1.18,2
5494.0,7682.14,3841.07,2,2302.29,2.36,2
5495.0,202.23,202.23,1,,1.44,1
5496.0,426.81,426.81,1,,0.94,1
5497.0,757.83,757.83,1,,0.57,1
5499.0,26.35,26.35,1,,1.62,1
5500.0,4316.93,2158.46,2,2585.4,1.27,2
5507.0,91.49,91.49,1,,3.04,1
5512.0,138.3,138.3,1,,9.66,1
5516.0,1380.17,1380.17,1,,0.52,1
5517.0,351.34,351.34,1,,1.78,1
5523.0,185.5,185.5,1,,2.67,1
5524.0,3024.12,756.03,4,1069.11,3.81,4
5529.0,6177.17,6177.17,1,,2.07,1
5530.0,729.75,364.87,2,364.57,2.69,2
5531.0,781.76,781.76,1,,4.24,1
5534.0,5744.3,5744.3,1,,0.69,1
5535.0,831.19,831.19,1,,2.67,1
5538.0,1536.01,768.0,2,815.89,2.57,2
5539.0,401.65,401.65,1,,4.91,1
5543.0,366.02,366.02,1,,1.26,1
5544.0,1598.24,1598.24,1,,0.69,1
5545.0,322.76,322.76,1,,1.26,1
5547.0,93.53,93.53,1,,2.54,1
5548.0,183.14,183.14,1,,0.63,1
5552.0,644.75,322.38,2,176.54,3.68,2
5555.0,13502.48,4500.83,3,7112.43,7.27,3
5557.0,1243.52,1243.52,1,,4.19,1
5558.0,1101.94,1101.94,1,,0.13,1
5559.0,203.38,203.38,1,,0.01,1
5563.0,586.63,586.63,1,,1.9,1
5566.0,1076.36,538.18,2,702.61,2.88,2
5567.0,113.01,113.01,1,,2.16,1
5569.0,469.72,469.72,1,,2.38,1
5570.0,953.83,953.83,1,,0.67,1
5571.0,393.99,393.99,1,,0.38,1
5576.0,1017.99,508.99,2,184.81,2.6,2
5577.0,6.21,6.21,1,,1.05,1
5578.0,2341.18,2341.18,1,,1.8,1
5579.0,944.01,944.01,1,,7.13,1
5583.0,101.42,101.42,1,,1.23,1
5585.0,372.48,372.48,1,,1.34,1
5586.0,101.23,101.23,1,,0.43,1
5589.0,475.83,475.83,1,,2.59,1
5591.0,1285.0,642.5,2,460.16,8.53,2
5592.0,1372.13,1372.13,1,,9.01,1
5594.0,376.44,376.44,1,,1.73,1
5595.0,2294.18,2294.18,1,,1.34,1
5596.0,1131.89,1131.89,1,,4.79,1
5599.0,224.06,224.06,1,,0.41,1
5603.0,1750.13,875.07,2,851.83,1.27,2
5611.0,22.54,22.54,1,,5.48,1
5612.0,7374.23,3687.11,2,2990.77,3.36,2
5615.0,26.64,26.64,1,,4.28,1
5616.0,84.88,42.44,2,54.52,2.85,2
5620.0,982.41,982.41,1,,0.13,1
5621.0,2681.66,1340.83,2,1488.92,4.06,2
5623.0,135.59,135.59,1,,1.03,1
5624.0,91.85,45.93,2,44.17,0.8,2
5627.0,719.85,719.85,1,,1.7,1
5628.0,88.94,88.94,1,,0.0,1
5632.0,796.19,796.19,1,,3.12,1
5633.0,414.45,414.45,1,,0.34,1
5636.0,250.27,250.27,1,,0.8,1
5637.0,111.15,111.15,1,,1.96,1
5642.0,78.81,78.81,1,,0.26,1
5644.0,48.34,48.34,1,,0.65,1
5646.0,1306.3,1306.3,1,,2.16,1
5647.0,68.85,68.85,1,,8.36,1
5648.0,1626.92,813.46,2,50.88,7.67,2
5650.0,539.43,539.43,1,,1.94,1
5651.0,545.25,545.25,1,,1.27,1
5652.0,1317.03,1317.03,1,,2.84,1
5654.0,966.48,483.24,2,504.63,0.34,2
5658.0,642.01,214.0,3,248.69,2.37,3
5662.0,274.08,274.08,1,,0.23,1
5666.0,374.97,374.97,1,,2.16,1
5668.0,108.95,108.95,1,,2.54,1
5669.0,347.22,347.22,1,,4.31,1
5670.0,4355.21,1451.74,3,1373.45,7.35,3
5673.0,774.41,387.2,2,336.06,1.64,2
5675.0,805.42,402.71,2,209.84,1.2,2
5677.0,2523.22,2523.22,1,,1.63,1
5678.0,692.42,692.42,1,,2.16,1
5683.0,820.26,410.13,2,9.34,3.05,2
5686.0,795.47,795.47,1,,0.79,1
5690.0,1151.91,1151.91,1,,0.47,1
5697.0,177.96,177.96,1,,0.97,1
5699.0,615.8,615.8,1,,11.38,1
5703.0,6719.96,6719.96,1,,3.94,1
5712.0,93.03,93.03,1,,0.05,1
5713.0,16162.27,5387.42,3,6453.11,3.12,3
5719.0,1183.95,591.97,2,126.73,2.98,2
5727.0,216.96,216.96,1,,1.39,1
5728.0,2366.43,2366.43,1,,1.1,1
5729.0,933.85,466.93,2,50.96,9.48,2
5732.0,1276.54,1276.54,1,,7.62,1
5733.0,5843.21,5843.21,1,,1.98,1
5735.0,1261.02,630.51,2,437.48,6.08,2
5736.0,9662.29,9662.29,1,,3.68,1
5737.0,1064.97,532.48,2,624.58,5.8,2
5741.0,512.39,512.39,1,,2.2,1
5744.0,428.32,428.32,1,,1.07,1
5748.0,116.28,116.28,1,,0.59,1
5749.0,133.5,133.5,1,,0.87,1
5752.0,1299.25,1299.25,1,,0.26,1
5757.0,2600.56,650.14,4,398.68,7.6,4
5758.0,5057.44,5057.44,1,,0.31,1
5760.0,184.24,184.24,1,,3.25,1
5761.0,2576.81,2576.81,1,,1.76,1
5763.0,46.64,46.64,1,,1.34,1
5765.0,113.42,113.42,1,,0.77,1
5769.0,121.59,60.79,2,51.01,0.65,2
5774.0,6042.76,6042.76,1,,1.7,1
5776.0,684.46,684.46,1,,2.3,1
5777.0,742.79,371.39,2,114.7,3.0,2
5778.0,736.35,736.35,1,,1.05,1
5780.0,12095.63,2015.94,6,3977.72,12.91,6
5781.0,18.56,18.56,1,,0.85,1
5784.0,4619.29,4619.29,1,,1.41,1
5788.0,585.71,585.71,1,,0.6,1
5790.0,1159.74,1159.74,1,,0.09,1
5795.0,6148.44,3074.22,2,1016.4,4.81,2
5796.0,1389.11,694.55,2,314.85,5.16,2
5798.0,59.84,59.84,1,,2.0,1
5799.0,348.49,348.49,1,,0.69,1
5804.0,2405.9,1202.95,2,1197.12,6.37,2
5805.0,19.67,19.67,1,,2.74,1
5806.0,743.74,371.87,2,248.27,5.35,2
5809.0,585.09,585.09,1,,5.76,1
5811.0,408.1,408.1,1,,1.34,1
5815.0,2608.79,869.6,3,479.52,14.78,3
5818.0,72.23,72.23,1,,0.96,1
5820.0,596.81,298.4,2,301.85,2.46,2
5821.0,27.56,27.56,1,,1.39,1
5827.0,880.3,880.3,1,,3.23,1
5831.0,128.09,128.09,1,,0.23,1
5835.0,2903.68,2903.68,1,,2.48,1
5837.0,7895.78,3947.89,2,4917.49,9.8,2
5839.0,1037.26,1037.26,1,,0.28,1
5841.0,3789.77,1894.89,2,2138.68,2.2,2
5846.0,138.41,138.41,1,,0.54,1
5849.0,979.81,979.81,1,,3.04,1
5853.0,2.77,2.77,1,,0.46,1
5854.0,1247.29,1247.29,1,,2.76,1
5855.0,41.68,41.68,1,,1.16,1
5857.0,178.32,178.32,1,,0.14,1
5858.0,15.95,15.95,1,,1.33,1
5859.0,468.71,468.71,1,,0.25,1
5869.0,852.16,426.08,2,505.18,11.69,2
5873.0,621.95,207.32,3,140.7,4.55,3
5875.0,1705.72,426.43,4,365.39,7.47,4
5876.0,2190.56,1095.28,2,1348.14,1.56,2
5882.0,1007.94,1007.94,1,,8.72,1
5883.0,18.08,18.08,1,,0.83,1
5886.0,258.05,258.05,1,,0.69,1
5887.0,599.3,299.65,2,280.63,6.22,2
5888.0,499.19,499.19,1,,2.57,1
5891.0,269.87,269.87,1,,2.53,1
5892.0,12.02,12.02,1,,1.48,1
5893.0,772.47,772.47,1,,0.78,1
5895.0,705.99,352.99,2,413.52,3.28,2
5897.0,2762.3,1381.15,2,5.56,4.85,2
5904.0,207.41,207.41,1,,0.22,1
5906.0,24.07,24.07,1,,0.72,1
5908.0,1320.76,1320.76,1,,6.5,1
5909.0,803.81,803.81,1,,5.15,1
5910.0,54.3,54.3,1,,1.22,1
5911.0,345.86,345.86,1,,3.1,1
5912.0,3160.29,3160.29,1,,1.75,1
5916.0,280.5,280.5,1,,3.39,1
5917.0,675.76,337.88,2,419.54,3.67,2
5920.0,2308.8,2308.8,1,,0.88,1
5922.0,9586.72,9586.72,1,,1.42,1
5926.0,20.5,20.5,1,,1.62,1
5927.0,634.41,634.41,1,,1.34,1
5928.0,55.3,55.3,1,,2.99,1
5931.0,2598.35,1299.17,2,578.74,2.55,2
5932.0,658.69,658.69,1,,0.01,1
5933.0,7929.32,3964.66,2,4284.75,2.58,2
5937.0,44.26,44.26,1,,1.48,1
5939.0,334.06,334.06,1,,1.72,1
5940.0,567.13,567.13,1,,0.28,1
5941.0,551.02,551.02,1,,0.4,1
5942.0,776.78,776.78,1,,0.91,1
5943.0,377.34,377.34,1,,4.59,1
5944.0,254.09,254.09,1,,1.08,1
5945.0,94.44,94.44,1,,4.43,1
5946.0,2962.34,1481.17,2,692.29,7.51,2
5951.0,107.67,107.67,1,,1.88,1
5956.0,2323.75,2323.75,1,,2.4,1
5958.0,2546.02,1273.01,2,1028.97,3.48,2
5964.0,113.63,113.63,1,,0.19,1
5966.0,125.8,125.8,1,,2.83,1
5967.0,42.2,42.2,1,,0.69,1
5968.0,3061.18,1530.59,2,1486.47,6.35,2
5970.0,2095.09,2095.09,1,,1.7,1
5971.0,6668.89,6668.89,1,,0.0,1
5973.0,143.45,143.45,1,,0.88,1
5976.0,6049.85,2016.62,3,1715.66,5.16,3
5979.0,307.21,307.21,1,,5.89,1
5980.0,203.81,203.81,1,,0.44,1
5986.0,2561.7,2561.7,1,,1.81,1
5987.0,1057.24,1057.24,1,,0.77,1
5988.0,184.43,184.43,1,,2.6,1
5992.0,4888.12,4888.12,1,,3.23,1
5994.0,211.35,211.35,1,,0.38,1
5996.0,1100.42,1100.42,1,,1.14,1
5997.0,25.55,25.55,1,,1.34,1
5998.0,125.13,125.13,1,,0.81,1
6000.0,451.74,451.74,1,,9.77,1
6002.0,783.69,391.84,2,119.83,8.24,2
6004.0,106.7,106.7,1,,2.48,1
6005.0,874.44,874.44,1,,0.34,1
6010.0,577.78,577.78,1,,0.95,1
6014.0,3344.87,1672.43,2,41.1,2.7,2
6016.0,2840.66,1420.33,2,87.1,3.7,2
6017.0,1642.92,1642.92,1,,2.15,1
6021.0,513.29,513.29,1,,1.07,1
6029.0,127.17,127.17,1,,1.18,1
6031.0,345.37,345.37,1,,0.1,1
6033.0,882.57,882.57,1,,0.05,1
6036.0,293.22,293.22,1,,0.76,1
6037.0,477.13,238.57,2,86.17,2.25,2
6039.0,1867.18,1867.18,1,,3.65,1
6041.0,2154.83,2154.83,1,,3.0,1
6043.0,138.33,69.16,2,71.91,2.13,2
6047.0,426.28,213.14,2,231.94,9.04,2
6048.0,2385.39,2385.39,1,,0.77,1
6051.0,2432.03,810.68,3,392.74,6.87,3
6052.0,448.96,448.96,1,,4.16,1
6054.0,1910.63,955.32,2,623.46,5.87,2
6055.0,224.31,224.31,1,,3.64,1
6056.0,80.96,80.96,1,,0.41,1
6057.0,17.43,17.43,1,,1.25,1
6059.0,29.86,29.86,1,,2.68,1
6060.0,148.95,148.95,1,,1.54,1
6063.0,1909.21,954.6,2,1145.32,3.17,2
6067.0,1336.72,1336.72,1,,6.11,1
6068.0,87.03,43.51,2,21.92,1.52,2
6073.0,772.92,772.92,1,,0.23,1
6074.0,1324.92,1324.92,1,,1.15,1
6075.0,2415.99,2415.99,1,,0.98,1
6078.0,2555.41,2555.41,1,,8.06,1
6083.0,278.49,278.49,1,,2.08,1
6084.0,16.68,16.68,1,,2.65,1
6085.0,323.06,161.53,2,168.98,6.74,2
6086.0,1076.57,1076.57,1,,0.95,1
6088.0,667.88,667.88,1,,2.67,1
6089.0,30.43,30.43,1,,1.22,1
6093.0,256.44,128.22,2,76.32,7.25,2
6101.0,120.2,120.2,1,,0.12,1
6102.0,774.77,774.77,1,,1.12,1
6103.0,553.33,553.33,1,,0.47,1
6104.0,249.7,249.7,1,,0.65,1
6105.0,1301.55,650.78,2,826.14,7.17,2
6108.0,4529.96,4529.96,1,,0.99,1
6109.0,7901.09,3950.55,2,5091.61,9.2,2
6110.0,658.34,329.17,2,23.51,6.86,2
6115.0,94.4,94.4,1,,1.79,1
6116.0,647.61,647.61,1,,0.07,1
6119.0,615.85,615.85,1,,0.13,1
6122.0,400.86,400.86,1,,3.52,1
6124.0,801.3,400.65,2,388.65,0.91,2
6126.0,5645.85,1881.95,3,1402.92,3.07,3
6131.0,82.89,82.89,1,,1.28,1
6132.0,471.42,471.42,1,,0.07,1
6134.0,411.63,411.63,1,,0.83,1
6136.0,1153.61,576.81,2,563.43,7.98,2
6141.0,198.41,198.41,1,,0.96,1
6142.0,1711.01,1711.01,1,,1.51,1
6150.0,1747.42,1747.42,1,,2.32,1
6154.0,280.03,280.03,1,,4.95,1
6158.0,518.8,518.8,1,,0.84,1
6160.0,185.02,185.02,1,,0.03,1
6161.0,172.14,172.14,1,,3.63,1
6162.0,359.46,179.73,2,79.1,7.83,2
6164.0,65.91,65.91,1,,0.51,1
6172.0,1010.56,1010.56,1,,4.2,1
6175.0,399.61,399.61,1,,9.21,1
6177.0,101.47,101.47,1,,0.07,1
6178.0,4252.73,2126.37,2,1718.35,4.86,2
6179.0,2289.74,1144.87,2,1539.09,0.84,2
6182.0,124.22,124.22,1,,1.3,1
6184.0,414.95,207.48,2,149.52,6.53,2
6185.0,754.53,377.27,2,430.56,6.77,2
6189.0,1416.59,708.29,2,865.46,3.03,2
6191.0,1592.57,1592.57,1,,5.11,1
6197.0,157.5,157.5,1,,2.23,1
6201.0,61.87,61.87,1,,1.39,1
6203.0,770.41,770.41,1,,1.18,1
6207.0,2101.88,2101.88,1,,2.35,1
6208.0,427.76,213.88,2,29.29,4.4,2
6209.0,5519.35,5519.35,1,,4.1,1
6213.0,259.73,259.73,1,,0.49,1
6214.0,938.31,938.31,1,,0.27,1
6222.0,106.7,106.7,1,,0.96,1
6223.0,1203.32,601.66,2,30.3,2.61,2
6229.0,167.88,167.88,1,,0.99,1
6231.0,143.24,143.24,1,,0.22,1
6232.0,868.8,289.6,3,335.92,6.03,3
6237.0,374.35,187.17,2,105.33,2.7,2
6238.0,596.92,596.92,1,,1.76,1
6240.0,558.4,558.4,1,,0.12,1
6241.0,93.81,93.81,1,,0.09,1
6243.0,3413.35,1706.68,2,909.97,2.32,2
6244.0,35.84,35.84,1,,0.04,1
6247.0,128.1,128.1,1,,1.71,1
6248.0,1945.34,1945.34,1,,0.14,1
6249.0,2193.98,1096.99,2,1474.67,2.83,2
6251.0,162.18,162.18,1,,2.96,1
6252.0,219.37,219.37,1,,0.37,1
6254.0,554.78,554.78,1,,4.21,1
6255.0,946.86,946.86,1,,0.18,1
6256.0,3038.61,3038.61,1,,0.31,1
6258.0,487.16,243.58,2,62.68,2.63,2
6260.0,79.41,79.41,1,,1.99,1
6266.0,187.42,187.42,1,,0.68,1
6275.0,194.86,194.86,1,,0.04,1
6276.0,6318.86,3159.43,2,4169.72,7.25,2
6280.0,84.4,84.4,1,,0.95,1
6283.0,1153.24,1153.24,1,,1.61,1
6285.0,2271.78,2271.78,1,,1.24,1
6287.0,1749.17,874.59,2,1230.21,1.24,2
6291.0,1143.63,571.82,2,335.18,9.61,2
6293.0,546.27,546.27,1,,2.45,1
6295.0,469.88,469.88,1,,1.56,1
6296.0,221.12,221.12,1,,0.08,1
6299.0,1544.34,772.17,2,755.82,3.6,2
6300.0,564.19,564.19,1,,0.25,1
6301.0,144.39,144.39,1,,2.67,1
6305.0,1473.06,736.53,2,189.15,5.09,2
6307.0,20.72,20.72,1,,0.03,1
6308.0,752.25,752.25,1,,0.3,1
6310.0,1030.36,1030.36,1,,3.1,1
6311.0,496.68,496.68,1,,1.63,1
6313.0,195.35,195.35,1,,2.3,1
6314.0,1489.55,1489.55,1,,1.62,1
6315.0,1106.7,1106.7,1,,0.28,1
6316.0,136.47,136.47,1,,2.18,1
6319.0,3414.71,3414.71,1,,1.0,1
6320.0,886.14,886.14,1,,1.23,1
6326.0,263.43,263.43,1,,6.23,1
6330.0,161.96,80.98,2,47.66,1.51,2
6334.0,149.72,149.72,1,,1.5,1
6341.0,300.06,300.06,1,,3.41,1
6342.0,1957.79,978.89,2,630.15,5.83,2
6343.0,319.49,159.74,2,219.25,1.51,2
6345.0,52.52,52.52,1,,5.07,1
6346.0,9486.55,9486.55,1,,0.28,1
6347.0,1253.15,626.57,2,748.89,4.89,2
6348.0,246.54,246.54,1,,8.19,1
6352.0,3777.24,3777.24,1,,3.02,1
6355.0,69103.85,69103.85,1,,11.63,1
6366.0,2930.36,1465.18,2,224.46,3.61,2
6368.0,651.11,651.11,1,,0.88,1
6370.0,913.71,456.86,2,537.14,10.73,2
6373.0,240.05,240.05,1,,0.4,1
6374.0,1672.26,836.13,2,542.33,5.48,2
6383.0,39.39,39.39,1,,0.01,1
6387.0,684.1,342.05,2,186.66,3.53,2
6388.0,7775.92,7775.92,1,,1.29,1
6390.0,1177.47,588.73,2,618.6,1.8,2
6392.0,486.38,486.38,1,,4.95,1
6393.0,292.05,292.05,1,,4.5,1
6394.0,39.5,39.5,1,,1.86,1
6395.0,102.01,102.01,1,,0.74,1
6401.0,5408.77,5408.77,1,,1.83,1
6402.0,201.55,201.55,1,,1.24,1
6408.0,2756.85,1378.42,2,620.52,2.44,2
6409.0,436.24,218.12,2,260.77,6.13,2
6410.0,520.96,520.96,1,,2.14,1
6413.0,4182.96,4182.96,1,,2.73,1
6415.0,4712.28,1570.76,3,1926.05,1.91,3
6416.0,559.95,559.95,1,,1.09,1
6420.0,1063.67,1063.67,1,,2.71,1
6423.0,4945.3,2472.65,2,2257.44,3.9,2
6428.0,1.73,1.73,1,,5.07,1
6429.0,400.93,400.93,1,,1.58,1
6432.0,134.28,134.28,1,,1.51,1
6433.0,1985.09,992.55,2,103.49,5.62,2
6435.0,74.72,74.72,1,,1.63,1
6439.0,754.59,754.59,1,,4.15,1
6442.0,5341.93,2670.97,2,3292.98,2.86,2
6443.0,658.93,658.93,1,,0.18,1
6445.0,2264.64,754.88,3,897.35,20.88,3
6447.0,108.2,108.2,1,,2.11,1
6448.0,2517.63,2517.63,1,,1.32,1
6449.0,540.63,540.63,1,,0.26,1
6450.0,950.96,316.99,3,349.51,5.93,3
6451.0,319.17,319.17,1,,1.31,1
6452.0,293.11,293.11,1,,2.07,1
6454.0,93.59,93.59,1,,0.54,1
6455.0,98.94,98.94,1,,0.01,1
6457.0,534.11,534.11,1,,1.66,1
6462.0,69.6,69.6,1,,3.54,1
6463.0,890.37,296.79,3,54.29,3.35,3
6468.0,1791.76,895.88,2,756.36,13.18,2
6469.0,1498.33,1498.33,1,,2.73,1
6472.0,4177.39,4177.39,1,,2.78,1
6475.0,999.94,999.94,1,,0.3,1
6476.0,371.65,185.83,2,48.23,1.91,2
6482.0,77.46,77.46,1,,0.77,1
6485.0,373.2,373.2,1,,0.67,1
6486.0,1211.2,605.6,2,351.05,5.57,2
6488.0,672.7,672.7,1,,1.12,1
6490.0,424.79,424.79,1,,4.8,1
6495.0,358.48,358.48,1,,0.62,1
6498.0,166.56,166.56,1,,0.72,1
6505.0,15.78,15.78,1,,0.21,1
6506.0,118.95,118.95,1,,0.09,1
6509.0,837.96,837.96,1,,0.64,1
6510.0,56.54,56.54,1,,2.58,1
6515.0,676.32,676.32,1,,2.35,1
6518.0,1610.9,1610.9,1,,0.55,1
6520.0,5840.63,2920.31,2,2496.79,2.12,2
6521.0,1804.59,1804.59,1,,3.58,1
6525.0,241.44,241.44,1,,2.25,1
6530.0,20922.48,20922.48,1,,3.84,1
6534.0,568.34,568.34,1,,7.0,1
6535.0,280.46,280.46,1,,0.23,1
6536.0,12.98,12.98,1,,1.05,1
6539.0,632.06,316.03,2,185.89,6.97,2
6540.0,1250.29,1250.29,1,,0.77,1
6541.0,75.73,75.73,1,,2.53,1
6542.0,149.21,149.21,1,,0.59,1
6543.0,543.71,271.85,2,364.17,1.94,2
6546.0,2964.96,1482.48,2,1767.4,2.25,2
6548.0,150.02,150.02,1,,3.53,1
6552.0,2146.21,1073.11,2,929.17,9.17,2
6555.0,200.5,200.5,1,,1.81,1
6558.0,140.65,70.32,2,57.87,3.32,2
6560.0,9692.61,3230.87,3,2482.85,9.71,3
6565.0,3103.26,1551.63,2,1855.39,3.24,2
6567.0,1268.83,1268.83,1,,0.44,1
6569.0,1453.02,726.51,2,807.44,4.01,2
6570.0,1575.51,1575.51,1,,1.27,1
6571.0,27.7,27.7,1,,2.45,1
6573.0,43.13,43.13,1,,1.35,1
6574.0,56.4,56.4,1,,2.13,1
6575.0,242.13,121.06,2,85.69,7.15,2
6578.0,721.46,360.73,2,322.48,0.79,2
6581.0,824.62,824.62,1,,0.67,1
6585.0,2521.29,840.43,3,754.56,8.59,3
6588.0,10744.95,3581.65,3,5507.61,1.08,3
6590.0,1068.92,1068.92,1,,0.88,1
6591.0,2063.46,2063.46,1,,0.06,1
6592.0,12646.06,3161.51,4,5605.33,8.04,4
6593.0,41.43,41.43,1,,0.82,1
6594.0,35.44,35.44,1,,1.32,1
6596.0,3069.1,3069.1,1,,1.36,1
6599.0,190.06,190.06,1,,1.82,1
6600.0,196.56,196.56,1,,3.22,1
6602.0,224.31,224.31,1,,4.01,1
6604.0,334.68,334.68,1,,1.23,1
6606.0,17.95,17.95,1,,7.22,1
6607.0,56.18,56.18,1,,3.05,1
6615.0,250.68,250.68,1,,3.12,1
6618.0,6415.32,2138.44,3,1885.05,1.99,3
6619.0,960.34,320.11,3,234.42,5.4,3
6621.0,175.09,175.09,1,,2.35,1
6622.0,985.44,492.72,2,689.95,1.47,2
6624.0,3545.41,1772.71,2,1988.92,1.65,2
6625.0,472.79,472.79,1,,0.82,1
6626.0,385.61,128.54,3,111.37,4.93,3
6628.0,432.69,432.69,1,,3.93,1
6630.0,14610.83,14610.83,1,,0.08,1
6631.0,989.56,989.56,1,,0.25,1
6633.0,4179.48,4179.48,1,,2.86,1
6634.0,458.49,229.25,2,83.55,1.07,2
6637.0,1786.08,1786.08,1,,1.68,1
6644.0,1328.94,1328.94,1,,1.78,1
6645.0,122.49,122.49,1,,0.4,1
6647.0,388.76,388.76,1,,0.65,1
6650.0,700.15,700.15,1,,0.82,1
6655.0,892.43,892.43,1,,1.86,1
6656.0,178.72,178.72,1,,3.35,1
6658.0,5674.34,5674.34,1,,1.67,1
6660.0,109.25,109.25,1,,8.48,1
6661.0,1795.35,1795.35,1,,0.35,1
6663.0,60.67,60.67,1,,2.9,1
6668.0,2091.64,697.21,3,626.61,7.11,3
6669.0,102.85,102.85,1,,0.02,1
6670.0,690.52,690.52,1,,3.01,1
6671.0,311.39,311.39,1,,0.95,1
6672.0,2934.55,1467.27,2,1487.83,1.98,2
6673.0,425.69,425.69,1,,0.69,1
6675.0,6443.03,2147.68,3,3077.47,5.67,3
6679.0,2743.02,2743.02,1,,0.5,1
6685.0,694.84,694.84,1,,0.91,1
6686.0,1007.13,1007.13,1,,3.68,1
