transaccion_id,cliente_id,monto,categoria,fecha,categoria_nombre,mes,margen_beneficio,proveedor_principal,precio_promedio_mercado,participacion_mercado,crecimiento_anual,competidores_principales,rating_promedio,beneficio,año,trimestre,dia_semana,es_fin_semana,beneficio_calculado,categoria_rentabilidad,tipo_compra,nombre_dia,monto_normalizado,valor_cliente,categoria_ingreso,fidelidad
3451,697,73.71958983435746,4,2024-08-23,Deportes,8,0.35,SportPro,119.99,0.12,0.15,10,4.3,25.801856442025112,2024,3,4,False,25.801856442025112,Media,Pequeña,Viernes,0.2530798862912768,Bajo_Valor,Bajo,Neutral
3452,697,101.31076048607062,4,2024-05-26,Deportes,5,0.35,SportPro,119.99,0.12,0.15,10,4.3,35.45876617012471,2024,2,6,True,35.45876617012471,Media,Pequeña,Domingo,0.35118175679605,Bajo_Valor,Bajo,Neutral
3453,697,139.4781320295553,2,2024-12-24,Ropa y Accesorios,12,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,55.79125281182212,2024,4,1,False,55.79125281182212,Media,Pequeña,Martes,0.4868878704630325,Bajo_Valor,Bajo,Neutral
3454,697,80.28524251596112,5,2024-04-24,Libros y Medios,4,0.45,BookHub,24.99,0.08,-0.03,25,4.7,36.1283591321825,2024,2,2,False,36.1283591321825,Media,Pequeña,Miércoles,0.2764244125993697,Bajo_Valor,Bajo,Neutral
3455,698,171.74331793209038,1,2024-01-04,Electrónicos,1,0.25,TechCorp,299.99,0.15,0.08,8,4.2,42.935829483022594,2024,1,3,False,42.935829483022594,Media,Grande,Jueves,0.6016084500708568,Riesgo,Bajo,Insatisfecho
3456,698,138.2085710477827,1,2024-03-27,Electrónicos,3,0.25,TechCorp,299.99,0.15,0.08,8,4.2,34.552142761945674,2024,1,2,False,34.552142761945674,Media,Pequeña,Miércoles,0.4823738790632498,Riesgo,Bajo,Insatisfecho
3457,698,99.49254424208166,3,2024-02-15,Hogar y Jardín,2,0.3,HomeMax,149.99,0.18,0.06,15,4.1,29.847763272624498,2024,1,3,False,29.847763272624498,Media,Pequeña,Jueves,0.3447169925144226,Riesgo,Bajo,Insatisfecho
3458,698,126.04410673525476,3,2024-03-23,Hogar y Jardín,3,0.3,HomeMax,149.99,0.18,0.06,15,4.1,37.81323202057643,2024,1,5,True,37.81323202057643,Media,Pequeña,Sábado,0.4391224810775883,Riesgo,Bajo,Insatisfecho
3459,699,69.52358811054738,1,2024-06-02,Electrónicos,6,0.25,TechCorp,299.99,0.15,0.08,8,4.2,17.380897027636845,2024,2,6,True,17.380897027636845,Baja,Pequeña,Domingo,0.2381607796341817,Medio_Valor,Medio,Muy_Satisfecho
3460,699,38.54949454760447,3,2024-11-01,Hogar y Jardín,11,0.3,HomeMax,149.99,0.18,0.06,15,4.1,11.56484836428134,2024,4,4,False,11.56484836428134,Baja,Micro,Viernes,0.1280307473107477,Medio_Valor,Medio,Muy_Satisfecho
3461,699,228.30672943406185,2,2024-10-08,Ropa y Accesorios,10,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,91.32269177362474,2024,4,1,False,91.32269177362474,Alta,Grande,Martes,0.8027226594141296,Medio_Valor,Medio,Muy_Satisfecho
3462,699,72.37977776589061,3,2024-11-22,Hogar y Jardín,11,0.3,HomeMax,149.99,0.18,0.06,15,4.1,21.713933329767183,2024,4,4,False,21.713933329767183,Baja,Pequeña,Viernes,0.2483161134271013,Medio_Valor,Medio,Muy_Satisfecho
3463,700,82.55984687921465,4,2024-10-14,Deportes,10,0.35,SportPro,119.99,0.12,0.15,10,4.3,28.895946407725123,2024,4,0,False,28.895946407725123,Media,Pequeña,Lunes,0.2845118890428397,Bajo_Valor,Medio,Insatisfecho
3464,700,28.17973711801321,3,2024-04-20,Hogar y Jardín,4,0.3,HomeMax,149.99,0.18,0.06,15,4.1,8.453921135403963,2024,2,5,True,8.453921135403963,Baja,Micro,Sábado,0.0911605248267116,Bajo_Valor,Medio,Insatisfecho
3465,700,144.30420737834982,1,2024-04-26,Electrónicos,4,0.25,TechCorp,299.99,0.15,0.08,8,4.2,36.076051844587454,2024,2,4,False,36.076051844587454,Media,Pequeña,Viernes,0.5040472373086838,Bajo_Valor,Medio,Insatisfecho
3466,700,81.26575181407765,3,2024-04-06,Hogar y Jardín,4,0.3,HomeMax,149.99,0.18,0.06,15,4.1,24.37972554422329,2024,2,5,True,24.37972554422329,Baja,Pequeña,Sábado,0.2799106654085299,Bajo_Valor,Medio,Insatisfecho
3467,700,94.21179247816228,3,2024-10-08,Hogar y Jardín,10,0.3,HomeMax,149.99,0.18,0.06,15,4.1,28.263537743448683,2024,4,1,False,28.263537743448683,Media,Pequeña,Martes,0.3259409995617747,Bajo_Valor,Medio,Insatisfecho
3468,701,101.59259745422004,1,2024-07-07,Electrónicos,7,0.25,TechCorp,299.99,0.15,0.08,8,4.2,25.39814936355501,2024,3,6,True,25.39814936355501,Media,Pequeña,Domingo,0.3521838430830679,Riesgo,Medio,Insatisfecho
3469,701,44.02576657705264,2,2024-03-28,Ropa y Accesorios,3,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,17.610306630821057,2024,1,3,False,17.610306630821057,Baja,Micro,Jueves,0.1475019229365807,Riesgo,Medio,Insatisfecho
3470,701,142.13169216089494,5,2024-11-02,Libros y Medios,11,0.45,BookHub,24.99,0.08,-0.03,25,4.7,63.95926147240272,2024,4,5,True,63.95926147240272,Media,Pequeña,Sábado,0.4963227442372319,Riesgo,Medio,Insatisfecho
3471,701,86.40289898467086,1,2024-03-27,Electrónicos,3,0.25,TechCorp,299.99,0.15,0.08,8,4.2,21.60072474616772,2024,1,2,False,21.600724746167717,Baja,Pequeña,Miércoles,0.2981760646137719,Riesgo,Medio,Insatisfecho
3472,701,17.05475694066834,1,2024-01-26,Electrónicos,1,0.25,TechCorp,299.99,0.15,0.08,8,4.2,4.263689235167085,2024,1,4,False,4.263689235167085,Baja,Micro,Viernes,0.0516050678110344,Riesgo,Medio,Insatisfecho
3473,702,126.32691833589304,1,2024-01-31,Electrónicos,1,0.25,TechCorp,299.99,0.15,0.08,8,4.2,31.58172958397326,2024,1,2,False,31.58172958397326,Media,Pequeña,Miércoles,0.4401280327221084,Riesgo,Medio,Insatisfecho
3474,702,65.66193743513563,3,2024-05-05,Hogar y Jardín,5,0.3,HomeMax,149.99,0.18,0.06,15,4.1,19.69858123054069,2024,2,6,True,19.69858123054069,Baja,Pequeña,Domingo,0.2244304758614277,Riesgo,Medio,Insatisfecho
3475,702,47.05368817067653,5,2024-07-16,Libros y Medios,7,0.45,BookHub,24.99,0.08,-0.03,25,4.7,21.17415967680444,2024,3,1,False,21.17415967680444,Baja,Micro,Martes,0.1582678587435796,Riesgo,Medio,Insatisfecho
3476,702,22.58552779334124,3,2024-10-27,Hogar y Jardín,10,0.3,HomeMax,149.99,0.18,0.06,15,4.1,6.775658338002372,2024,4,6,True,6.775658338002372,Baja,Micro,Domingo,0.0712700168930988,Riesgo,Medio,Insatisfecho
3477,703,55.39057083466683,2,2024-01-31,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,22.156228333866736,2024,1,2,False,22.156228333866736,Baja,Pequeña,Miércoles,0.1879100871883333,Medio_Valor,Medio,Muy_Satisfecho
3478,703,51.65358715606728,3,2024-11-12,Hogar y Jardín,11,0.3,HomeMax,149.99,0.18,0.06,15,4.1,15.496076146820185,2024,4,1,False,15.496076146820185,Baja,Pequeña,Martes,0.1746230435342555,Medio_Valor,Medio,Muy_Satisfecho
3479,703,134.08446594042286,3,2024-08-19,Hogar y Jardín,8,0.3,HomeMax,149.99,0.18,0.06,15,4.1,40.22533978212686,2024,3,0,False,40.22533978212686,Media,Pequeña,Lunes,0.467710404638863,Medio_Valor,Medio,Muy_Satisfecho
3480,703,49.13151436058144,3,2024-02-14,Hogar y Jardín,2,0.3,Proveedor_Desconocido,149.99,0.18,0.06,15,4.1,14.739454308174432,2024,1,2,False,14.739454308174432,Baja,Micro,Miércoles,0.1656556799559,Medio_Valor,Medio,Muy_Satisfecho
3481,704,26.035378234374928,1,2024-11-11,Electrónicos,11,0.25,TechCorp,299.99,0.15,0.08,8,4.2,6.508844558593732,2024,4,0,False,6.508844558593732,Baja,Micro,Lunes,0.0835361430933696,Bajo_Valor,Alto,Insatisfecho
3482,704,94.78966832977346,3,2024-07-07,Hogar y Jardín,7,0.3,HomeMax,149.99,0.18,0.06,15,4.1,28.43690049893204,2024,3,6,True,28.43690049893204,Media,Pequeña,Domingo,0.3279956677988789,Bajo_Valor,Alto,Insatisfecho
3483,704,137.89539859044996,2,2024-02-21,Ropa y Accesorios,2,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,55.15815943617999,2024,1,2,False,55.15815943617999,Media,Pequeña,Miércoles,0.4812603777826142,Bajo_Valor,Alto,Insatisfecho
3484,704,57.68453059232567,1,2024-02-21,Electrónicos,2,0.25,TechCorp,299.99,0.15,0.08,8,4.2,14.421132648081418,2024,1,2,False,14.421132648081418,Baja,Pequeña,Miércoles,0.196066382763093,Bajo_Valor,Alto,Insatisfecho
3485,704,190.6586270930449,2,2024-11-27,Ropa y Accesorios,11,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,76.26345083721797,2024,4,2,False,76.26345083721797,Alta,Grande,Miércoles,0.6688628349351139,Bajo_Valor,Alto,Insatisfecho
3486,704,125.43709061405634,5,2024-11-13,Libros y Medios,11,0.45,BookHub,24.99,0.08,-0.03,25,4.7,56.44669077632536,2024,4,2,False,56.44669077632536,Media,Pequeña,Miércoles,0.4369642030665602,Bajo_Valor,Alto,Insatisfecho
3487,704,144.75928882942338,2,2024-11-18,Ropa y Accesorios,11,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,57.90371553176936,2024,4,0,False,57.90371553176936,Media,Pequeña,Lunes,0.5056653035424764,Bajo_Valor,Alto,Insatisfecho
3488,705,93.237476560067,5,2024-03-19,Libros y Medios,3,0.45,BookHub,24.99,0.08,-0.03,25,4.7,41.95686445203015,2024,1,1,False,41.95686445203015,Media,Pequeña,Martes,0.3224767676437358,Medio_Valor,Medio,Muy_Satisfecho
3489,705,87.32462808382444,1,2024-02-18,Electrónicos,2,0.25,TechCorp,299.99,0.15,0.08,8,4.2,21.83115702095611,2024,1,6,True,21.83115702095611,Baja,Pequeña,Domingo,0.3014533213082076,Medio_Valor,Medio,Muy_Satisfecho
3490,705,47.76042397243268,3,2024-08-17,Hogar y Jardín,8,0.3,HomeMax,149.99,0.18,0.06,15,4.1,14.328127191729804,2024,3,5,True,14.328127191729804,Baja,Micro,Sábado,0.1607806953673009,Medio_Valor,Medio,Muy_Satisfecho
3491,705,167.14986889535317,1,2024-12-09,Electrónicos,12,0.25,TechCorp,299.99,0.15,0.08,8,4.2,41.78746722383829,2024,4,0,False,41.78746722383829,Media,Grande,Lunes,0.5852761984146811,Medio_Valor,Medio,Muy_Satisfecho
3492,705,151.82283276623264,1,2024-02-13,Electrónicos,2,0.25,TechCorp,299.99,0.15,0.08,8,4.2,37.95570819155816,2024,1,1,False,37.95570819155816,Media,Grande,Martes,0.5307801086133012,Medio_Valor,Medio,Muy_Satisfecho
3493,706,169.17244330724054,3,2024-10-18,Hogar y Jardín,10,0.3,HomeMax,149.99,0.18,0.06,15,4.1,50.75173299217216,2024,4,4,False,50.75173299217216,Media,Grande,Viernes,0.5924675690000725,Bajo_Valor,Medio,Muy_Satisfecho
3494,706,69.75067617714555,3,2024-09-03,Hogar y Jardín,9,0.3,HomeMax,149.99,0.18,0.06,15,4.1,20.925202853143663,2024,3,1,False,20.925202853143663,Baja,Pequeña,Martes,0.2389682032982156,Bajo_Valor,Medio,Muy_Satisfecho
3495,706,58.28678160434506,4,2024-08-06,Deportes,8,0.35,SportPro,119.99,0.12,0.15,10,4.3,20.40037356152077,2024,3,1,False,20.40037356152077,Baja,Pequeña,Martes,0.1982077181757253,Bajo_Valor,Medio,Muy_Satisfecho
3496,706,108.63165142707254,3,2024-01-22,Hogar y Jardín,1,0.3,HomeMax,149.99,0.18,0.06,15,4.1,32.58949542812176,2024,1,0,False,32.58949542812176,Media,Pequeña,Lunes,0.3772115727882592,Bajo_Valor,Medio,Muy_Satisfecho
3497,707,53.241177123393,3,2024-05-09,Hogar y Jardín,5,0.3,HomeMax,149.99,0.18,0.06,15,4.1,15.9723531370179,2024,2,3,False,15.9723531370179,Baja,Pequeña,Jueves,0.1802678038583193,Medio_Valor,Medio,Neutral
3498,707,70.21169147728634,5,2024-01-07,Libros y Medios,1,0.45,BookHub,24.99,0.08,-0.03,25,4.7,31.59526116477885,2024,1,6,True,31.59526116477885,Media,Pequeña,Domingo,0.2406073676470586,Medio_Valor,Medio,Neutral
3499,707,18.6489258899942,2,2024-09-28,Ropa y Accesorios,9,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,7.45957035599768,2024,3,5,True,7.45957035599768,Baja,Micro,Sábado,0.0572732200545052,Medio_Valor,Medio,Neutral
3500,708,82.81488176079903,1,2024-12-15,Electrónicos,12,0.25,TechCorp,299.99,0.15,0.08,8,4.2,20.70372044019976,2024,4,6,True,20.70372044019976,Baja,Pequeña,Domingo,0.2854186790896707,Medio_Valor,Alto,Neutral
3501,708,99.31882010976204,1,2024-02-13,Electrónicos,2,0.25,TechCorp,299.99,0.15,0.08,8,4.2,24.82970502744051,2024,1,1,False,24.82970502744051,Baja,Pequeña,Martes,0.344099307148785,Medio_Valor,Alto,Neutral
3502,708,146.5844365846332,2,2024-08-27,Ropa y Accesorios,8,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,58.633774633853285,2024,3,1,False,58.633774633853285,Media,Pequeña,Martes,0.5121547131798508,Medio_Valor,Alto,Neutral
3503,708,111.0037917935295,3,2024-03-05,Hogar y Jardín,3,0.3,HomeMax,149.99,0.18,0.06,15,4.1,33.301137538058846,2024,1,1,False,33.301137538058846,Media,Pequeña,Martes,0.3856458436637813,Medio_Valor,Alto,Neutral
3504,708,121.81576497858602,1,2024-09-02,Electrónicos,9,0.25,TechCorp,299.99,0.15,0.08,8,4.2,30.453941244646504,2024,3,0,False,30.453941244646504,Media,Pequeña,Lunes,0.4240883877185635,Medio_Valor,Alto,Neutral
3505,708,183.6431567054973,1,2024-03-13,Electrónicos,3,0.25,TechCorp,299.99,0.15,0.08,8,4.2,45.91078917637432,2024,1,2,False,45.91078917637432,Media,Grande,Miércoles,0.643918957918191,Medio_Valor,Alto,Neutral
3506,708,42.31946387745327,1,2024-03-11,Electrónicos,3,0.25,TechCorp,299.99,0.15,0.08,8,4.2,10.579865969363318,2024,1,0,False,10.579865969363318,Baja,Micro,Lunes,0.1414350731971823,Medio_Valor,Alto,Neutral
3507,708,37.58323369739546,3,2024-07-15,Hogar y Jardín,7,0.3,HomeMax,149.99,0.18,0.06,15,4.1,11.274970109218636,2024,3,0,False,11.274970109218636,Baja,Micro,Lunes,0.1245951556137658,Medio_Valor,Alto,Neutral
3508,708,79.5048566131349,1,2024-07-07,Electrónicos,7,0.25,TechCorp,299.99,0.15,0.08,8,4.2,19.87621415328373,2024,3,6,True,19.87621415328373,Baja,Pequeña,Domingo,0.2736497091353811,Medio_Valor,Alto,Neutral
3509,709,34.60668139718657,1,2024-06-06,Electrónicos,6,0.25,TechCorp,299.99,0.15,0.08,8,4.2,8.651670349296642,2024,2,3,False,8.651670349296642,Baja,Micro,Jueves,0.1140118660537903,Riesgo,Medio,Insatisfecho
3510,709,86.0267587902297,3,2024-11-25,Hogar y Jardín,11,0.3,HomeMax,149.99,0.18,0.06,15,4.1,25.80802763706891,2024,4,0,False,25.80802763706891,Media,Pequeña,Lunes,0.2968386782044564,Riesgo,Medio,Insatisfecho
3511,709,35.48486851212937,4,2024-01-25,Deportes,1,0.35,SportPro,119.99,0.12,0.15,10,4.3,12.419703979245275,2024,1,3,False,12.419703979245275,Baja,Micro,Jueves,0.1171343069141867,Riesgo,Medio,Insatisfecho
3512,709,40.4699784093672,2,2024-12-03,Ropa y Accesorios,12,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,16.18799136374688,2024,4,1,False,16.18799136374688,Baja,Micro,Martes,0.1348591295309655,Riesgo,Medio,Insatisfecho
3513,709,22.79646830421338,3,2024-03-11,Hogar y Jardín,3,0.3,HomeMax,149.99,0.18,0.06,15,4.1,6.838940491264014,2024,1,0,False,6.838940491264014,Baja,Micro,Lunes,0.0720200270663897,Riesgo,Medio,Insatisfecho
3514,709,82.09244388835361,1,2024-11-08,Electrónicos,11,0.25,TechCorp,299.99,0.15,0.08,8,4.2,20.523110972088404,2024,4,4,False,20.523110972088404,Baja,Pequeña,Viernes,0.2828500129208801,Riesgo,Medio,Insatisfecho
3515,710,29.242833386353794,5,2024-08-10,Libros y Medios,8,0.45,BookHub,24.99,0.08,-0.03,25,4.7,13.159275023859209,2024,3,5,True,13.159275023859209,Baja,Micro,Sábado,0.0949404199883683,Bajo_Valor,Bajo,Muy_Satisfecho
3516,710,95.78803765716108,2,2024-06-08,Ropa y Accesorios,6,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,38.31521506286443,2024,2,5,True,38.31521506286443,Media,Pequeña,Sábado,0.3315454228892899,Bajo_Valor,Bajo,Muy_Satisfecho
3517,710,104.9316397618951,5,2024-11-01,Libros y Medios,11,0.45,Proveedor_Desconocido,24.99,0.08,-0.03,25,4.7,47.2192378928528,2024,4,4,False,47.2192378928528,Media,Pequeña,Viernes,0.3640559850886539,Bajo_Valor,Bajo,Muy_Satisfecho
3518,710,45.461663314585685,5,2024-03-15,Libros y Medios,3,0.45,BookHub,24.99,0.08,-0.03,25,4.7,20.45774849156356,2024,1,4,False,20.45774849156356,Baja,Micro,Viernes,0.1526073299373143,Bajo_Valor,Bajo,Muy_Satisfecho
3519,710,113.25665957827218,4,2024-05-17,Deportes,5,0.35,Proveedor_Desconocido,119.99,0.12,0.15,10,4.3,39.63983085239526,2024,2,4,False,39.63983085239526,Media,Pequeña,Viernes,0.3936560345495921,Bajo_Valor,Bajo,Muy_Satisfecho
3520,710,106.10954567471404,1,2024-02-10,Electrónicos,2,0.25,TechCorp,299.99,0.15,0.08,8,4.2,26.52738641867851,2024,1,5,True,26.52738641867851,Media,Pequeña,Sábado,0.3682440920299952,Bajo_Valor,Bajo,Muy_Satisfecho
3521,711,129.22999695828736,2,2024-10-29,Ropa y Accesorios,10,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,51.69199878331494,2024,4,1,False,51.69199878331494,Media,Pequeña,Martes,0.4504500827240578,,,
3522,711,42.99810327532336,1,2024-11-29,Electrónicos,11,0.25,TechCorp,299.99,0.15,0.08,8,4.2,10.74952581883084,2024,4,4,False,10.74952581883084,Baja,Micro,Viernes,0.1438480115668399,,,
3523,711,41.869166113509216,4,2024-11-04,Deportes,11,0.35,SportPro,119.99,0.12,0.15,10,4.3,14.654208139728224,2024,4,0,False,14.654208139728224,Baja,Micro,Lunes,0.1398340156166738,,,
3524,711,101.78972311331052,4,2024-01-16,Deportes,1,0.35,SportPro,119.99,0.12,0.15,10,4.3,35.62640308965868,2024,1,1,False,35.62640308965868,Media,Pequeña,Martes,0.3528847338182009,,,
3525,712,78.85470889952279,5,2024-07-07,Libros y Medios,7,0.45,BookHub,24.99,0.08,-0.03,25,4.7,35.48461900478526,2024,3,6,True,35.48461900478526,Media,Pequeña,Domingo,0.2713380744601127,Bajo_Valor,Medio,Neutral
3526,712,83.24346932450779,3,2024-01-28,Hogar y Jardín,1,0.3,HomeMax,149.99,0.18,0.06,15,4.1,24.973040797352336,2024,1,6,True,24.973040797352336,Baja,Pequeña,Domingo,0.2869425449018777,Bajo_Valor,Medio,Neutral
3527,712,149.35485458432842,2,2024-06-11,Electrónicos,6,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,59.741941833731374,2024,2,1,False,59.741941833731374,Media,Pequeña,Martes,0.5220050813023545,Bajo_Valor,Medio,Neutral
3528,712,26.15402907765587,2,2024-11-12,Ropa y Accesorios,11,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,10.461611631062349,2024,4,1,False,10.461611631062349,Baja,Micro,Martes,0.0839580124591084,Bajo_Valor,Medio,Neutral
3529,712,117.66662596137036,2,2024-02-24,Ropa y Accesorios,2,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,47.06665038454815,2024,1,5,True,47.06665038454815,Media,Pequeña,Sábado,0.4093359039000518,Bajo_Valor,Medio,Neutral
3530,712,106.18935962544732,2,2024-09-30,Ropa y Accesorios,9,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,42.47574385017893,2024,3,0,False,42.47574385017893,Media,Pequeña,Lunes,0.3685278747646297,Bajo_Valor,Medio,Neutral
3531,712,99.43652282866776,3,2024-10-31,Hogar y Jardín,10,0.3,HomeMax,149.99,0.18,0.06,15,4.1,29.830956848600326,2024,4,3,False,29.830956848600326,Media,Pequeña,Jueves,0.3445178054080255,Bajo_Valor,Medio,Neutral
3532,713,123.45436868632116,5,2024-04-11,Libros y Medios,4,0.45,BookHub,24.99,0.08,-0.03,25,4.7,55.55446590884452,2024,2,3,False,55.55446590884452,Media,Pequeña,Jueves,0.4299145301020833,Riesgo,Bajo,Insatisfecho
3533,713,63.75866887078017,3,2024-02-11,Hogar y Jardín,2,0.3,HomeMax,149.99,0.18,0.06,15,4.1,19.12760066123405,2024,1,6,True,19.12760066123405,Baja,Pequeña,Domingo,0.2176633035441266,Riesgo,Bajo,Insatisfecho
3534,713,33.83638456716357,4,2024-09-19,Deportes,9,0.35,SportPro,119.99,0.12,0.15,10,4.3,11.84273459850725,2024,3,3,False,11.84273459850725,Baja,Micro,Jueves,0.1112730348232111,Riesgo,Bajo,Insatisfecho
3535,713,49.01628995601616,4,2024-06-19,Deportes,6,0.35,SportPro,119.99,0.12,0.15,10,4.3,17.155701484605654,2024,2,2,False,17.155701484605654,Baja,Micro,Miércoles,0.1652459934747303,Riesgo,Bajo,Insatisfecho
3536,713,45.15551974687189,2,2024-07-26,Ropa y Accesorios,7,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,18.06220789874876,2024,3,4,False,18.06220789874876,Baja,Micro,Viernes,0.1515188202464845,Riesgo,Bajo,Insatisfecho
3537,713,9.08912577509438,2,2024-11-10,Ropa y Accesorios,11,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,3.635650310037752,2024,4,6,True,3.635650310037752,Baja,Micro,Domingo,0.023282843757616,Riesgo,Bajo,Insatisfecho
3538,714,99.53369917068385,3,2024-02-18,Hogar y Jardín,2,0.3,HomeMax,149.99,0.18,0.06,15,4.1,29.86010975120515,2024,1,6,True,29.86010975120515,Media,Pequeña,Domingo,0.344863321045652,Riesgo,Medio,Insatisfecho
3539,714,58.7207439679299,2,2024-02-29,Ropa y Accesorios,2,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,23.48829758717196,2024,1,3,False,23.48829758717196,Baja,Pequeña,Jueves,0.1997506943739354,Riesgo,Medio,Insatisfecho
3540,714,64.45653778334743,1,2024-01-06,Electrónicos,1,0.25,TechCorp,299.99,0.15,0.08,8,4.2,16.114134445836857,2024,1,5,True,16.114134445836857,Baja,Pequeña,Sábado,0.2201446134730958,Riesgo,Medio,Insatisfecho
3541,714,50.914594483610166,2,2024-05-27,Ropa y Accesorios,5,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,20.36583779344407,2024,2,0,False,20.36583779344407,Baja,Pequeña,Lunes,0.1719955158960665,Riesgo,Medio,Insatisfecho
3542,714,70.41057524992884,5,2024-10-13,Libros y Medios,10,0.45,BookHub,24.99,0.08,-0.03,25,4.7,31.68475886246798,2024,4,6,True,31.68475886246798,Media,Pequeña,Domingo,0.2413145094481646,Riesgo,Medio,Insatisfecho
3543,714,161.6736928152958,1,2024-07-29,Electrónicos,7,0.25,TechCorp,299.99,0.15,0.08,8,4.2,40.41842320382395,2024,3,0,False,40.41842320382395,Media,Grande,Lunes,0.5658053639419957,Riesgo,Medio,Insatisfecho
3544,715,22.51916148403341,3,2024-05-29,Hogar y Jardín,5,0.3,HomeMax,149.99,0.18,0.06,15,4.1,6.755748445210023,2024,2,2,False,6.755748445210023,Baja,Micro,Miércoles,0.0710340479607262,Bajo_Valor,Bajo,Insatisfecho
3545,715,178.27172264277476,4,2024-03-25,Deportes,3,0.35,SportPro,119.99,0.12,0.15,10,4.3,62.39510292497116,2024,1,0,False,62.39510292497116,Media,Grande,Lunes,0.6248205392429611,Bajo_Valor,Bajo,Insatisfecho
3546,716,81.57310088516023,3,2024-06-08,Hogar y Jardín,6,0.3,HomeMax,149.99,0.18,0.06,15,4.1,24.471930265548067,2024,2,5,True,24.471930265548067,Baja,Pequeña,Sábado,0.2810034613305193,Bajo_Valor,Medio,Insatisfecho
3547,716,53.02658426579956,3,2024-02-16,Hogar y Jardín,2,0.3,HomeMax,149.99,0.18,0.06,15,4.1,15.907975279739867,2024,1,4,False,15.907975279739867,Baja,Pequeña,Viernes,0.1795048075725646,Bajo_Valor,Medio,Insatisfecho
3548,716,57.05676841309874,3,2024-06-10,Hogar y Jardín,6,0.3,HomeMax,149.99,0.18,0.06,15,4.1,17.11703052392962,2024,2,0,False,17.11703052392962,Baja,Pequeña,Lunes,0.1938343410425113,Bajo_Valor,Medio,Insatisfecho
3549,716,40.00437490764422,2,2024-06-03,Ropa y Accesorios,6,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,16.001749963057687,2024,2,0,False,16.001749963057687,Baja,Micro,Lunes,0.1332036515880693,Bajo_Valor,Medio,Insatisfecho
3550,716,17.122318168042263,1,2024-08-17,Electrónicos,8,0.25,TechCorp,299.99,0.15,0.08,8,4.2,4.280579542010566,2024,3,5,True,4.280579542010566,Baja,Micro,Sábado,0.0518452853379615,Bajo_Valor,Medio,Insatisfecho
3551,716,35.63952058266153,5,2024-10-26,Libros y Medios,10,0.45,BookHub,24.99,0.08,-0.03,25,4.7,16.03778426219769,2024,4,5,True,16.03778426219769,Baja,Micro,Sábado,0.1176841805526834,Bajo_Valor,Medio,Insatisfecho
3552,717,70.57433916742802,2,2024-06-06,Ropa y Accesorios,6,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,28.22973566697121,2024,2,3,False,28.22973566697121,Media,Pequeña,Jueves,0.2418967807417845,Medio_Valor,Medio,Muy_Satisfecho
3553,717,61.22044968596734,3,2024-06-09,Hogar y Jardín,6,0.3,HomeMax,149.99,0.18,0.06,15,4.1,18.3661349057902,2024,2,6,True,18.3661349057902,Baja,Pequeña,Domingo,0.2086385306222217,Medio_Valor,Medio,Muy_Satisfecho
3554,717,92.41444444332728,2,2024-09-03,Ropa y Accesorios,9,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,36.96577777733091,2024,3,1,False,36.96577777733091,Media,Pequeña,Martes,0.3195504333045056,Medio_Valor,Medio,Muy_Satisfecho
3555,717,51.21619822964505,1,2024-02-25,Electrónicos,2,0.25,TechCorp,299.99,0.15,0.08,8,4.2,12.804049557411265,2024,1,6,True,12.804049557411265,Baja,Pequeña,Domingo,0.1730678840101549,Medio_Valor,Medio,Muy_Satisfecho
3556,718,46.93730711864621,5,2024-05-30,Libros y Medios,5,0.45,BookHub,24.99,0.08,-0.03,25,4.7,21.1217882033908,2024,2,3,False,21.1217882033908,Baja,Micro,Jueves,0.1578540597410071,Bajo_Valor,Medio,Insatisfecho
3557,718,212.22442827879289,4,2024-10-25,Deportes,10,0.35,SportPro,119.99,0.12,0.15,10,4.3,74.2785498975775,2024,4,4,False,74.2785498975775,Media,Grande,Viernes,0.7455411847580334,Bajo_Valor,Medio,Insatisfecho
