id_transaccion,id_cliente,fecha,tipo,importe,moneda,estado,canal,pais,comision,año,mes,trimestre,dia_semana,monto_estandarizado,categoria_monto,es_fin_semana,dias_desde_anterior,rentabilidad
TXN_003222,8263.0,2023-11-11,deposito,2477.092915348479,EUR,completada,web,Mexico,0.3810199724894493,2023,11,4,5,0.386748004458942,mediana,True,51.0,0.00015381739220543013
TXN_002285,8264.0,2024-04-04,transferencia,415.72363789109136,CLP,completada,web,Chile,1.072194477550009,2024,4,2,3,-0.26147922939406626,pequeña,False,,0.00257910395230135
TXN_000612,8266.0,2023-03-28,transferencia,273.25850266906235,USD,completada,cajero,Mexico,2.3599601752878856,2023,3,1,1,-0.30627944133832313,pequeña,False,,0.008636365025193686
TXN_000479,8266.0,2024-03-22,pago,273.65094808984423,USD,completada,sucursal,Colombia,3.32708233597378,2024,3,1,4,-0.3061560312281921,pequeña,False,360.0,0.012158124644543319
TXN_001370,8266.0,2024-12-12,retiro,262.4124382384609,USD,completada,app_movil,Colombia,4.756930746508331,2024,12,4,3,-0.30969014238103604,pequeña,False,265.0,0.018127687766787894
TXN_002728,8269.0,2023-04-18,deposito,3004.238076397252,USD,fallida,web,Colombia,2.021504831273064,2023,4,2,1,0.552516386341071,mediana,False,,0.0006728843653087896
TXN_004590,8269.0,2024-12-11,pago,601.4376606516404,CLP,completada,web,Colombia,5.324922722604416,2024,12,4,2,-0.20307878238135293,pequeña,False,603.0,0.008853656947313568
TXN_000001,8270.0,2023-06-13,pago,172.39356357768582,USD,completada,web,Chile,2.672748729388469,2023,6,2,1,-0.3379978729531587,pequeña,False,,0.015503761706184851
TXN_001257,8274.0,2023-05-02,deposito,948.4362388458226,USD,completada,app_movil,Chile,2.692871743907116,2023,5,2,1,-0.09396008591412507,pequeña,False,,0.0028392754658807047
TXN_004120,8279.0,2024-10-04,deposito,128.5175698510272,MXN,completada,web,Colombia,2.3024979200618167,2024,10,4,4,-0.3517953105869753,pequeña,False,,0.01791582211467885
TXN_000161,8280.0,2023-12-01,deposito,191.41693677492296,EUR,completada,web,Mexico,0.4420769343529832,2023,12,4,4,-0.3320156994915416,pequeña,False,,0.002309497486488346
TXN_004050,8282.0,2024-07-26,retiro,559.0675149278035,USD,completada,web,Chile,0.762196177216845,2024,7,3,4,-0.2164026844404683,pequeña,False,,0.001363334761661609
TXN_001724,8285.0,2023-03-14,deposito,138.38416883073157,MXN,completada,app_movil,Colombia,0.4308323846557988,2023,3,1,1,-0.34869261655049505,pequeña,False,,0.0031133068782078924
TXN_001287,8291.0,2023-04-03,retiro,166.44718996126173,USD,completada,app_movil,Chile,0.2773433236983133,2023,4,2,0,-0.33986779570934994,pequeña,False,,0.0016662541660382559
TXN_003634,8291.0,2023-07-06,deposito,680.9701025720664,EUR,completada,app_movil,Chile,6.014656612777996,2023,7,3,3,-0.1780686614915899,pequeña,False,94.0,0.008832482645068064
TXN_003298,8291.0,2024-03-01,deposito,52.845412238909645,CLP,completada,app_movil,Chile,4.44284817549381,2024,3,1,4,-0.3755915095237793,micro,False,239.0,0.08407254267235288
TXN_003403,8294.0,2023-03-18,inversion,251.15092995363744,CLP,completada,app_movil,Mexico,3.074064574033426,2023,3,1,5,-0.3132314857222389,pequeña,True,,0.012239909183696432
TXN_001491,8294.0,2024-05-23,transferencia,186.89344358576795,EUR,completada,sucursal,Peru,1.6802877989821574,2024,5,2,3,-0.33343817702112605,pequeña,False,432.0,0.008990619289493964
TXN_002075,8295.0,2023-02-27,inversion,246.38929387938947,CLP,completada,app_movil,Chile,1.72397725520363,2023,2,1,0,-0.3147288507090848,pequeña,False,,0.006996964957607037
TXN_002791,8295.0,2023-12-10,deposito,476.3984424399906,CLP,pendiente,web,Mexico,0.2707606005968709,2023,12,4,6,-0.2423991639504704,pequeña,True,286.0,0.0005683490466721607
TXN_003477,8296.0,2023-09-03,inversion,1376.7357869708146,USD,completada,app_movil,Chile,0.2870435005001076,2023,9,3,6,0.040724870526095386,mediana,True,,0.00020849570645045825
TXN_004098,8299.0,2023-08-20,deposito,2224.799698349653,EUR,completada,web,Colombia,0.8174357397944882,2023,8,3,6,0.3074107716964796,mediana,True,,0.0003674199256683011
TXN_003385,8304.0,2024-03-11,transferencia,1180.7033794990098,USD,completada,cajero,Chile,6.334101248914786,2024,3,1,0,-0.020920341047899603,mediana,False,,0.005364684609950418
TXN_001702,8311.0,2023-10-19,inversion,1436.7755257061442,CLP,pendiente,web,Peru,0.3919617601975879,2023,10,4,3,0.05960523038556969,mediana,False,,0.00027280654019001826
TXN_000989,8311.0,2024-11-27,pago,560.5751833296296,CLP,completada,app_movil,Peru,0.2073022782369468,2024,11,4,2,-0.21592857641510335,pequeña,False,405.0,0.0003698028104020596
TXN_000581,8312.0,2023-03-12,retiro,385.7904425990015,CLP,completada,app_movil,Mexico,1.0795147509882042,2023,3,1,6,-0.27089215341343786,pequeña,True,,0.0027981894619154004
TXN_001271,8312.0,2023-11-10,retiro,209.8124355430157,MXN,completada,web,Chile,2.935456359025959,2023,11,4,4,-0.3262309701797244,pequeña,False,243.0,0.013990859747796656
TXN_001308,8314.0,2024-05-30,transferencia,1574.6346834890728,EUR,completada,app_movil,Colombia,0.8547618664970568,2024,5,2,3,0.10295702644084032,mediana,False,,0.0005428318551977256
TXN_002118,8321.0,2024-08-23,transferencia,267.8164303457376,CLP,completada,app_movil,Peru,2.312156153068396,2024,8,3,4,-0.30799077929564833,pequeña,False,,0.008633361851935365
TXN_003807,8323.0,2024-04-16,retiro,123.66002951852752,CLP,completada,web,Mexico,0.2206421639297541,2024,4,2,1,-0.3533228340479583,pequeña,False,,0.001784264202336262
TXN_000889,8326.0,2024-08-24,pago,1572.2314886509498,CLP,completada,app_movil,Mexico,2.6407045038351087,2024,8,3,5,0.1022013072403253,mediana,True,,0.0016795901385367623
TXN_001754,8327.0,2023-03-10,pago,514.2385747112157,CLP,completada,web,Chile,1.20785282078225,2023,3,1,4,-0.23049978981161465,pequeña,False,,0.0023488180004009847
TXN_002338,8329.0,2023-09-19,pago,3223.9508256241256,MXN,completada,app_movil,Argentina,0.1405112365850843,2023,9,3,1,0.6216082221567526,mediana,False,,4.358355452207702e-05
TXN_000493,8330.0,2023-04-30,pago,1629.1276703596302,USD,completada,sucursal,Mexico,0.6667761339096162,2023,4,2,6,0.12009313035476891,mediana,True,,0.00040928415006444844
TXN_004229,8331.0,2023-03-28,transferencia,658.2412541483338,USD,completada,app_movil,Chile,1.3528307303833722,2023,3,1,1,-0.18521607496257825,pequeña,False,,0.002055220212737553
TXN_003386,8331.0,2024-05-22,pago,1583.8679214239537,EUR,pendiente,cajero,Chile,1.0467415878168786,2024,5,2,2,0.10586055098226407,mediana,False,421.0,0.0006608768153318116
TXN_000272,8339.0,2024-03-15,inversion,14.491849381646425,EUR,completada,app_movil,Colombia,6.633148054788157,2024,3,1,4,-0.38765233929904264,micro,False,,0.4577157738879675
TXN_001986,8340.0,2023-01-29,transferencia,155.3397645869822,CLP,completada,app_movil,Peru,1.085900433237639,2023,1,1,6,-0.3433606854619706,pequeña,True,,0.006990485894740693
TXN_001879,8340.0,2024-09-01,pago,795.968398642216,USD,completada,app_movil,Peru,1.0189264051910674,2024,9,3,6,-0.14190579238581252,pequeña,True,581.0,0.0012801091185644794
TXN_000310,8343.0,2023-03-06,retiro,789.8918988184913,EUR,completada,web,Mexico,0.2863869791891499,2023,3,1,0,-0.14381663520049728,pequeña,False,,0.0003625647757845388
TXN_002241,8345.0,2023-07-01,transferencia,885.003542761964,USD,completada,app_movil,Chile,4.060197859670319,2023,7,3,5,-0.11390741003889154,pequeña,True,,0.004587775826296749
TXN_004690,8345.0,2024-09-08,transferencia,384.143486052832,EUR,completada,app_movil,Mexico,1.3391174807668411,2024,9,3,6,-0.27141006260024614,pequeña,True,435.0,0.003485982528368761
TXN_004131,8347.0,2024-02-21,deposito,2178.999760335537,EUR,cancelada,web,Peru,0.9185801896851896,2024,2,1,2,0.2930083220945579,mediana,False,,0.0004215604822020451
TXN_004369,8347.0,2024-06-24,deposito,142.67725975542703,USD,completada,app_movil,Chile,0.5788571238213616,2024,6,2,0,-0.34734259232862086,pequeña,False,124.0,0.004057108503580884
TXN_004950,8349.0,2024-05-06,deposito,1934.900867815408,USD,completada,web,Chile,1.9159465364274384,2024,5,2,0,0.2162479125865255,mediana,False,,0.0009902039780418468
TXN_000688,8350.0,2024-06-29,transferencia,263.17169846176967,EUR,completada,web,Colombia,0.2789116309839488,2024,6,2,5,-0.309451382077527,pequeña,True,,0.001059808606374388
TXN_001607,8351.0,2024-07-18,transferencia,954.8741261363176,USD,completada,app_movil,Mexico,0.5354828469521005,2024,7,3,3,-0.09193559960989407,pequeña,False,,0.0005607889378245181
TXN_003470,8352.0,2023-03-14,retiro,132.21774206353848,USD,fallida,app_movil,Colombia,1.5536176663930217,2023,3,1,1,-0.3506317381866655,pequeña,False,,0.011750447724681428
TXN_003195,8352.0,2023-12-20,deposito,1518.437042732085,USD,completada,app_movil,Chile,0.5916401645230315,2023,12,4,2,0.085284869581153,mediana,False,281.0,0.00038963759963238804
TXN_002079,8353.0,2023-01-20,transferencia,2547.475437113524,CLP,completada,web,Colombia,0.8175778647121895,2023,1,1,4,0.4088808012820466,mediana,False,,0.00032093650553057543
TXN_004702,8354.0,2024-01-26,retiro,2255.8473017853653,MXN,completada,app_movil,Chile,2.5122705951616875,2024,1,1,4,0.31717413739373174,mediana,False,,0.0011136705011785943
TXN_002818,8355.0,2023-08-17,transferencia,1655.0720592206387,USD,completada,web,Mexico,0.7266276431893961,2023,8,3,3,0.12825171679015154,mediana,False,,0.0004390308199218587
TXN_003887,8357.0,2023-11-21,transferencia,469.2540162743397,USD,completada,web,Chile,0.2502414080605609,2023,11,4,1,-0.24464583157158648,pequeña,False,,0.0005332749414642461
TXN_000454,8357.0,2024-12-16,transferencia,1634.9099948434905,CLP,cancelada,app_movil,Colombia,8.589230465834381,2024,12,4,0,0.12191146550044286,mediana,False,391.0,0.005253641174697587
TXN_002390,8358.0,2024-04-20,deposito,861.1841108899756,EUR,fallida,app_movil,Mexico,0.5755707493231194,2024,4,2,5,-0.12139777316944829,pequeña,True,,0.000668348082651346
TXN_003219,8361.0,2024-06-05,transferencia,1050.3171806970622,MXN,completada,app_movil,Mexico,0.6009222840514311,2024,6,2,2,-0.06192215761045486,mediana,False,,0.0005721341087200135
TXN_004456,8362.0,2023-07-29,inversion,7925.492988068253,CLP,completada,cajero,Mexico,0.0822315514481094,2023,7,3,5,2.1000758136421642,mediana,True,,1.0375575572637328e-05
TXN_003224,8365.0,2024-12-10,retiro,1565.3067669001705,EUR,completada,app_movil,Colombia,0.1730818061757995,2024,12,4,1,0.10002372883416695,mediana,False,,0.00011057372895573639
TXN_002465,8368.0,2023-04-14,pago,79.2208468902997,MXN,completada,app_movil,Mexico,1.6868730016518985,2023,4,2,4,-0.3672973745365585,micro,False,,0.021293296750384147
TXN_001067,8368.0,2024-11-08,deposito,970.1301518191892,CLP,completada,app_movil,Mexico,1.4636901698854974,2024,11,4,4,-0.08713812278895472,pequeña,False,574.0,0.0015087564974047903
TXN_004711,8370.0,2023-08-23,deposito,2884.829932815253,CLP,completada,app_movil,Peru,0.1941891623510597,2023,8,3,2,0.5149667772243793,mediana,False,,6.731390302843747e-05
TXN_004584,8371.0,2024-11-18,deposito,974.9197810555936,CLP,completada,cajero,Chile,1.5488848781201046,2024,11,4,0,-0.08563195494942744,pequeña,False,,0.0015887305891393963
TXN_001859,8373.0,2024-12-16,pago,17796.621500298836,CLP,completada,app_movil,Mexico,1.7138198771501802,2024,12,4,0,5.2041942268084656,grande,False,,9.6300293688968e-05
TXN_003581,8374.0,2023-10-06,deposito,348.2614159685144,EUR,completada,app_movil,Colombia,3.566019101208357,2023,10,4,4,-0.2826936959065341,pequeña,False,,0.010239489468826926
TXN_002401,8374.0,2024-10-29,transferencia,334.72692676462754,CLP,completada,sucursal,Mexico,1.074641163773245,2024,10,4,1,-0.2869498108075337,pequeña,False,389.0,0.0032105010916223913
TXN_002110,8378.0,2023-08-04,transferencia,39.99935334174795,USD,completada,cajero,Mexico,3.051177388392948,2023,8,3,4,-0.3796311376078318,micro,False,,0.07628066789790791
TXN_001939,8380.0,2023-05-30,transferencia,1618.0050112124911,EUR,cancelada,cajero,Mexico,1.0951746850993032,2023,5,2,1,0.11659545012304785,mediana,False,,0.0006768673010960624
TXN_004320,8381.0,2023-02-28,retiro,67.5198277760295,CLP,completada,app_movil,Colombia,7.449466831891695,2023,2,1,1,-0.37097692838295143,micro,False,,0.11033006269806218
TXN_004649,8382.0,2023-01-18,transferencia,1036.2965888734227,USD,completada,app_movil,Chile,1.170038101668914,2023,1,1,2,-0.06633113447559484,mediana,False,,0.0011290571774832186
TXN_003833,8382.0,2023-10-01,deposito,55.76840112193984,MXN,completada,app_movil,Argentina,0.5257628908450966,2023,10,4,6,-0.37467233360564056,micro,True,256.0,0.009427612774759224
TXN_004201,8384.0,2024-10-24,pago,97.94850220553349,EUR,pendiente,cajero,Chile,3.2777178325867684,2024,10,4,3,-0.361408193818526,micro,False,,0.03346368508738256
TXN_000105,8385.0,2024-12-26,inversion,2720.694817352379,USD,completada,app_movil,Argentina,0.3812913047282688,2024,12,4,3,0.46335212814710236,mediana,False,,0.00014014482708476624
TXN_003805,8389.0,2023-10-14,inversion,911.8551880382844,EUR,completada,app_movil,Chile,0.7850966178230688,2023,10,4,5,-0.10546352376765494,pequeña,True,,0.0008609882666918669
TXN_000399,8390.0,2024-04-05,inversion,2349.9344199617462,USD,completada,app_movil,Chile,4.613853557801789,2024,4,2,4,0.3467611856842277,mediana,False,,0.0019633967308231933
TXN_004443,8392.0,2023-03-30,retiro,1854.2699386768631,USD,completada,cajero,Mexico,4.647737270497556,2023,3,1,3,0.1908923565830198,mediana,False,,0.002506505214561158
TXN_000169,8392.0,2024-01-22,pago,2121.090725334041,MXN,completada,web,Peru,4.249426469382844,2024,1,1,0,0.27479799268651584,mediana,False,298.0,0.002003415704301673
TXN_000139,8392.0,2024-07-13,pago,799.087430857155,USD,completada,app_movil,Chile,0.6647473018777351,2024,7,3,5,-0.14092496782075342,pequeña,True,173.0,0.0008318830658676265
TXN_001957,8394.0,2024-06-04,inversion,106.91245817220418,EUR,completada,app_movil,Mexico,0.2762757875432204,2024,6,2,1,-0.3585893488671632,pequeña,False,,0.0025841309073468526
TXN_002988,8395.0,2023-05-18,deposito,42.3768457167529,USD,completada,app_movil,Mexico,0.3221786884601454,2023,5,2,3,-0.3788835009167208,micro,False,,0.007602705746755901
TXN_004733,8396.0,2024-09-17,pago,539.5381589967193,MXN,pendiente,cajero,Colombia,0.1083863127579949,2024,9,3,1,-0.22254397145419177,pequeña,False,,0.00020088720501167362
TXN_001785,8397.0,2024-12-22,retiro,3034.117116205288,CLP,completada,app_movil,Argentina,0.3489485881973949,2024,12,4,6,0.5619122803891463,mediana,True,,0.00011500827912464308
TXN_002830,8398.0,2024-12-06,deposito,2067.4469224445024,USD,completada,app_movil,Peru,1.7532732442763768,2024,12,4,4,0.25792892689577446,mediana,False,,0.0008480378505695064
TXN_000468,8400.0,2023-05-10,pago,451.3898491094352,CLP,completada,app_movil,Colombia,0.0116754329175428,2023,5,2,2,-0.2502634760145449,pequeña,False,,2.5865519440850786e-05
TXN_000223,8400.0,2024-10-21,pago,35.358455481536595,USD,completada,app_movil,Argentina,0.3925612712429591,2024,10,4,0,-0.3810905347257659,micro,False,530.0,0.011102330854014422
TXN_003671,8404.0,2024-07-02,transferencia,738.0307367683145,EUR,completada,web,Peru,3.094673428302521,2024,7,3,1,-0.16012512392584344,pequeña,False,,0.004193149789199109
TXN_000377,8404.0,2024-08-30,transferencia,2482.797569114423,USD,completada,web,Chile,11.94659485365082,2024,8,3,4,0.38854191492963075,mediana,False,59.0,0.004811747442588319
TXN_000119,8408.0,2024-06-02,deposito,214.0599587495972,EUR,completada,app_movil,Peru,2.3485215112338613,2024,6,2,6,-0.3248952753825627,pequeña,True,,0.010971325627419709
TXN_004129,8409.0,2023-08-29,transferencia,2654.218552976979,EUR,completada,web,Colombia,1.1731227172268952,2023,8,3,1,0.4424477101739683,mediana,False,,0.0004419842201431067
TXN_000598,8409.0,2024-02-02,deposito,141.82413580337325,USD,completada,app_movil,Mexico,7.251329836125011,2024,2,1,4,-0.347610869432399,pequeña,False,157.0,0.05112902535981848
TXN_004056,8411.0,2024-04-06,deposito,242.6541507178388,MXN,completada,app_movil,Mexico,2.621019258053594,2024,4,2,5,-0.3159034202275766,pequeña,True,,0.010801460639761926
TXN_004307,8415.0,2023-01-19,deposito,2829.377479844727,CLP,completada,app_movil,Peru,1.1925533684555305,2023,1,1,3,0.49752895538792236,mediana,False,,0.00042148966581899015
TXN_003164,8415.0,2024-02-24,pago,736.7937141190787,MXN,completada,app_movil,Chile,2.085115561231995,2024,2,1,5,-0.16051412349952326,pequeña,True,401.0,0.0028299855458525317
TXN_002404,8418.0,2023-09-07,pago,462.6208625526505,USD,completada,sucursal,Argentina,0.5136864772563094,2023,9,3,3,-0.24673172221512799,pequeña,False,,0.0011103832940475035
TXN_000599,8418.0,2024-09-11,pago,360.7232285937389,USD,completada,app_movil,Chile,0.1017950279210041,2024,9,3,2,-0.27877489959226687,pequeña,False,370.0,0.00028219704153194356
TXN_000521,8419.0,2024-06-12,deposito,173.89014025496948,EUR,fallida,app_movil,Argentina,2.6459714162630585,2024,6,2,2,-0.33752725288019386,pequeña,False,,0.015216339537039629
TXN_000394,8421.0,2023-02-14,retiro,139.81033426535782,USD,completada,app_movil,Chile,0.5681416849243044,2023,2,1,1,-0.3482441383060512,pequeña,False,,0.0040636601572383085
TXN_001759,8421.0,2024-10-19,inversion,1161.1708908319586,EUR,completada,web,Chile,7.5877684119124735,2024,10,4,5,-0.02706261319553016,mediana,True,613.0,0.00653458373080294
TXN_003138,8423.0,2024-09-14,deposito,119.14173791141516,CLP,completada,app_movil,Colombia,3.1330535121096825,2024,9,3,5,-0.35474367586521494,pequeña,True,,0.026296859245407228
TXN_001389,8424.0,2023-03-11,pago,997.8465672735198,EUR,completada,web,Chile,0.6194059910363705,2023,3,1,5,-0.07842229709059055,pequeña,True,,0.0006207427187215899
TXN_002798,8427.0,2023-05-08,retiro,91.67162418475937,CLP,completada,app_movil,Chile,4.4748894201051055,2023,5,2,0,-0.3633820484408564,micro,False,,0.048814335514403014
TXN_003788,8427.0,2024-11-07,deposito,570.100339915703,USD,pendiente,web,Argentina,0.1580669251797966,2024,11,4,3,-0.212933253852897,pequeña,False,549.0,0.00027726158732543275
TXN_002489,8429.0,2024-12-02,inversion,4412.262977121941,CLP,completada,web,Peru,0.6359827966308472,2024,12,4,0,0.9952900788444945,mediana,False,,0.00014413982120478462
TXN_002930,8430.0,2023-12-29,transferencia,125.81834196471908,USD,completada,app_movil,Peru,0.7460095516582352,2023,12,4,4,-0.3526441216396163,pequeña,False,,0.00592925912079993
TXN_003842,8431.0,2024-10-29,retiro,193.27351989379517,CLP,completada,cajero,Chile,1.070280454149645,2024,10,4,1,-0.3314318702122728,pequeña,False,,0.005537646619866859
TXN_003105,8432.0,2024-07-27,transferencia,18.959975652529074,MXN,completada,sucursal,Peru,0.8423702992065074,2024,7,3,5,-0.3862472726936779,micro,True,,0.04442887030259153
TXN_001356,8437.0,2023-02-09,deposito,179.81176963341963,CLP,completada,cajero,Mexico,0.0752326992668266,2023,2,1,3,-0.3356651113057206,pequeña,False,,0.00041839696823073774
TXN_003990,8446.0,2023-04-22,transferencia,129.64882505012793,MXN,cancelada,app_movil,Peru,0.3442060760636016,2023,4,2,5,-0.3514395711100586,pequeña,True,,0.0026549108789109075
TXN_001809,8446.0,2023-04-24,deposito,1666.1085172150547,EUR,completada,app_movil,Chile,0.9630942780539312,2023,4,2,0,0.1317222898289035,mediana,False,2.0,0.0005780501498568469
TXN_002593,8446.0,2023-05-20,inversion,35.07957065581522,CLP,completada,app_movil,Chile,3.18780607402945,2023,5,2,5,-0.3811782340725631,micro,True,26.0,0.09087357725403063
TXN_000604,8449.0,2024-07-09,retiro,392.7243819453148,USD,completada,web,Peru,0.1580826138542344,2024,7,3,1,-0.26871167640171617,pequeña,False,,0.00040252813708991134
TXN_001976,8451.0,2024-04-04,inversion,48.112420400293374,EUR,completada,app_movil,Colombia,0.794627269055593,2024,4,2,3,-0.37707986691852,micro,False,,0.01651605266258331
TXN_004497,8452.0,2024-08-12,transferencia,135.0493949680085,EUR,completada,web,Colombia,1.2087018660174749,2024,8,3,0,-0.3497412841813742,pequeña,False,,0.008950072425750601
TXN_004546,8454.0,2024-04-13,pago,349.13479216920183,EUR,completada,cajero,Chile,5.814135494165818,2024,4,2,5,-0.28241905019172897,pequeña,True,,0.01665298224230859
TXN_000300,8455.0,2024-06-04,pago,2171.7856751959644,USD,completada,cajero,Chile,1.3418260434194114,2024,6,2,1,0.29073974920665047,mediana,False,,0.0006178445961516603
TXN_002596,8461.0,2023-01-23,retiro,65.42399437782193,CLP,completada,app_movil,Mexico,1.853457390061341,2023,1,1,0,-0.3716359933555373,micro,False,,0.028329933194810315
TXN_002185,8462.0,2023-08-10,pago,1601.8133937187042,USD,completada,app_movil,Mexico,2.5218227048140096,2023,8,3,3,0.11150376299334072,mediana,False,,0.0015743548622473742
TXN_005000,8465.0,2024-03-10,deposito,300.53360361026233,CLP,completada,app_movil,Chile,2.731935110996247,2024,3,1,6,-0.2977023933394397,pequeña,True,,0.009090281679579072
TXN_003013,8468.0,2023-03-29,pago,941.8732260567152,EUR,completada,web,Chile,0.2844352495773466,2023,3,1,2,-0.09602391973203882,pequeña,False,,0.00030198888949012256
TXN_002469,8468.0,2023-08-23,pago,2233.5420458841427,USD,completada,app_movil,Colombia,2.3397772880185825,2023,8,3,2,0.3101599286872415,mediana,False,147.0,0.0010475635738893766
TXN_004432,8469.0,2023-09-11,transferencia,1041.1017802250792,USD,completada,app_movil,Chile,0.1994798725447157,2023,9,3,0,-0.06482007290497672,mediana,False,,0.0001916045830808103
TXN_003144,8470.0,2023-08-03,inversion,506.1455782734578,MXN,pendiente,app_movil,Mexico,2.5368210043903536,2023,8,3,3,-0.23304474900538943,pequeña,False,,0.005012038261884752
TXN_002778,8470.0,2023-08-13,transferencia,7434.345074876648,USD,completada,web,Chile,4.202357782183849,2023,8,3,6,1.9456272843744855,mediana,True,10.0,0.0005652626747694484
TXN_001605,8473.0,2023-11-10,deposito,1287.9611718931842,USD,completada,web,Chile,0.0037421890713436,2023,11,4,4,0.01280841528566479,mediana,False,,2.905513887381346e-06
TXN_004381,8478.0,2023-08-02,pago,80.952975401769,USD,completada,sucursal,Chile,0.2618744826879265,2023,8,3,2,-0.36675268179957704,micro,False,,0.0032348963257773475
TXN_001117,8479.0,2024-11-14,transferencia,356.80475742733074,EUR,completada,app_movil,Mexico,1.062171100646646,2024,11,4,3,-0.2800071192401053,pequeña,False,,0.002976897248526668
TXN_002940,8480.0,2023-11-17,pago,466.5414241300151,USD,completada,cajero,Chile,1.213052893695459,2023,11,4,4,-0.24549884520748183,pequeña,False,,0.002600096863761892
TXN_002838,8480.0,2024-03-30,pago,203.01391949150604,EUR,completada,app_movil,Chile,0.5799470340795407,2024,3,1,5,-0.3283688613875584,pequeña,True,134.0,0.0028566860613900187
TXN_004296,8483.0,2023-01-31,retiro,99.46375061539923,CLP,completada,cajero,Mexico,0.7258014972414802,2023,1,1,1,-0.3609317021505513,micro,False,,0.007297145872248154
TXN_000574,8483.0,2024-03-17,deposito,2042.5931603833385,USD,completada,app_movil,Chile,0.0793608505566625,2024,3,1,6,0.2501133037524912,mediana,True,411.0,3.8852989472347325e-05
TXN_003684,8485.0,2023-04-19,transferencia,1019.87357749678,USD,completada,app_movil,Peru,1.1988633095460008,2023,4,2,2,-0.07149558674168703,mediana,False,,0.0011755018818004294
TXN_001248,8486.0,2024-09-11,pago,75.63383499383951,USD,completada,cajero,Argentina,0.7159779623844598,2024,9,3,2,-0.36842536204702936,micro,False,,0.009466371266811702
TXN_000788,8489.0,2024-03-10,retiro,299.46462566140667,USD,completada,app_movil,Mexico,10.71215020642576,2024,3,1,6,-0.2980385488388034,pequeña,True,,0.03577100361275252
TXN_001282,8490.0,2023-03-15,inversion,2818.307460295476,MXN,completada,app_movil,Colombia,0.544809708100782,2023,3,1,2,0.4940478284352781,mediana,False,,0.00019331095552068092
TXN_001348,8491.0,2023-01-13,pago,205.8411367263039,MXN,completada,app_movil,Peru,0.5985622566345146,2023,1,1,4,-0.32747980224242795,pequeña,False,,0.0029078845276218584
TXN_004576,8493.0,2023-12-11,transferencia,75.7069521727984,MXN,completada,app_movil,Peru,0.1991556638420542,2023,12,4,0,-0.368402369297898,micro,False,,0.002630612620456422
TXN_000517,8494.0,2024-12-24,transferencia,176.05802420405226,EUR,pendiente,app_movil,Chile,2.1467938800085946,2024,12,4,1,-0.33684553057502703,pequeña,False,,0.012193672453806753
TXN_004454,8498.0,2023-07-19,retiro,779.9491630585431,EUR,completada,web,Mexico,4.076695916508116,2023,7,3,2,-0.14694327154318712,pequeña,False,,0.005226873890756541
TXN_004799,8500.0,2023-04-06,pago,6169.77750588204,EUR,completada,web,Mexico,0.0183812811484256,2023,4,2,3,1.5479658142856825,mediana,False,,2.979245382982054e-06
TXN_004217,8504.0,2024-07-19,inversion,3026.977148994937,MXN,completada,web,Chile,2.2529678255556798,2024,7,3,4,0.5596670149506918,mediana,False,,0.0007442962779893281
TXN_002008,8504.0,2024-12-20,transferencia,279.2308253340827,USD,completada,web,Colombia,2.768120491549779,2024,12,4,4,-0.3044013585303757,pequeña,False,154.0,0.009913377179034196
TXN_000338,8509.0,2024-02-02,deposito,40.8051364072926,USD,completada,cajero,Chile,0.7695095697924703,2024,2,1,4,-0.37937774752708514,micro,False,,0.018858154574259562
TXN_000041,8513.0,2024-01-02,transferencia,330.0786439995524,EUR,completada,web,Chile,0.6639569698758163,2024,1,1,1,-0.2884115302150761,pequeña,False,,0.0020115114441536445
TXN_001621,8519.0,2023-07-28,inversion,221.6534289276397,MXN,completada,app_movil,Argentina,1.2145533210077195,2023,7,3,4,-0.3225073994096903,pequeña,False,,0.005479515146161889
TXN_003365,8519.0,2024-10-15,deposito,237.29732798021757,EUR,completada,app_movil,Argentina,2.268752333235768,2024,10,4,1,-0.3175879502258757,pequeña,False,445.0,0.009560800168069756
TXN_002248,8521.0,2023-04-10,inversion,45.74905682262426,CLP,fallida,app_movil,Chile,0.6384597249666305,2023,4,2,0,-0.3778230606059854,micro,False,,0.013955691533533283
TXN_003892,8522.0,2024-07-13,transferencia,517.1964006870699,USD,cancelada,web,Mexico,1.449631421018943,2024,7,3,5,-0.22956965886830716,pequeña,True,,0.002802864480675386
TXN_000143,8526.0,2024-11-17,deposito,91.53226000885466,EUR,completada,app_movil,Colombia,4.872838833789882,2024,11,4,6,-0.36342587351151834,micro,True,,0.053236299784562215
TXN_002050,8527.0,2023-03-10,transferencia,1724.5961807379913,USD,completada,cajero,Mexico,1.7664645403184185,2023,3,1,4,0.15011457730238478,mediana,False,,0.0010242771960462715
TXN_004121,8531.0,2023-03-08,transferencia,3534.171782329493,MXN,completada,web,Chile,4.843834627538443,2023,3,1,2,0.7191616662909325,mediana,False,,0.0013705713603841029
TXN_002191,8531.0,2024-02-28,transferencia,129.32183153934332,USD,completada,web,Mexico,2.266859577362094,2024,2,1,2,-0.35154239892519185,pequeña,False,357.0,0.017528823636189003
TXN_004583,8531.0,2024-06-10,pago,130.92331740157636,EUR,completada,sucursal,Chile,1.1084112640491288,2024,6,2,0,-0.35103878864930255,pequeña,False,103.0,0.008466110438137914
