id_cliente,nombre_cliente,edad,genero,segmento,score,saldo,limite,pais,activo,fecha_registro,segmento_numerico,genero_numerico,saldo_normalizado,antiguedad_dias,ratio_saldo_limite
3641,Cliente_2641,52,F,basic,465,17644.868687766222,17036.337268360985,Chile,False,2023-08-13 12:00:00,1,2,0.17380779279751912,682,1.0357
3642,Cliente_2642,24,M,basic,341,5005.349878559953,2887.669077382082,Colombia,True,2023-08-14 00:00:00,1,1,0.04892626015985303,682,1.7334
3643,Cliente_2643,64,F,basic,535,584.5591407042095,6716.552200206023,Chile,True,2023-08-14 12:00:00,1,2,0.005247768031520744,681,0.087
3644,Cliente_2644,61,M,silver,819,2750.011217670609,6316.478800298498,Peru,True,2023-08-15 00:00:00,2,1,0.02664296339512994,681,0.4354
3645,Cliente_2645,26,F,silver,514,887.5017803684335,11333.30013110969,Colombia,True,2023-08-15 12:00:00,2,2,0.008240915295561585,680,0.0783
3646,Cliente_2646,39,M,silver,358,4428.758253754797,13854.731838391095,Mexico,True,2023-08-16 00:00:00,2,1,0.043229394092510094,680,0.3197
3647,Cliente_2647,41,F,silver,694,2831.178787720458,1063.1673342612355,Mexico,True,2023-08-16 12:00:00,2,2,0.027444918809834278,679,2.663
3648,Cliente_2648,42,M,basic,642,2149.0687773046084,10177.296224785348,Colombia,True,2023-08-17 00:00:00,1,1,0.020705505323129324,679,0.2112
3649,Cliente_2649,51,M,basic,543,1398.4231782730708,4700.991965008829,Colombia,True,2023-08-17 12:00:00,1,1,0.013288943483251487,678,0.2975
3650,Cliente_2650,35,M,silver,847,4970.134115428271,12643.743382015764,Peru,False,2023-08-18 00:00:00,2,1,0.048578319819775666,678,0.3931
3651,Cliente_2651,46,F,basic,583,12491.326921188478,1951.982763499132,Chile,True,2023-08-18 12:00:00,1,2,0.12288954155415004,677,6.3993
3652,Cliente_2652,49,M,silver,380,20782.23432522258,18263.948058872746,Peru,True,2023-08-19 00:00:00,2,1,0.2048057314979167,677,1.1379
3653,Cliente_2653,47,F,premium,812,4895.362549427177,4576.580475538279,Peru,True,2023-08-19 12:00:00,4,2,0.04783955848709474,676,1.0697
3654,Cliente_2654,47,M,basic,648,13694.1862171666,5945.80965577457,Peru,True,2023-08-20 00:00:00,1,1,0.13477408515875305,676,2.3032
3655,Cliente_2655,48,F,basic,572,885.8406992083304,29869.5165913054,Chile,True,2023-08-20 12:00:00,1,2,0.00822450340803323,675,0.0297
3656,Cliente_2656,43,M,gold,568,1993.6487296951425,7265.304649587519,Chile,False,2023-08-21 00:00:00,3,1,0.01916991729631678,675,0.2744
3658,Cliente_2658,24,M,silver,589,1658.7963388887597,7946.177343247161,Argentina,True,2023-08-22 00:00:00,2,1,0.015861493898043928,674,0.2088
3659,Cliente_2659,20,M,gold,770,870.5530026169065,30698.83354673603,Chile,False,2023-08-22 12:00:00,3,1,0.008073457232173587,673,0.0284
3660,Cliente_2660,23,F,silver,738,21045.665585562303,10634.52556606138,Colombia,True,2023-08-23 00:00:00,2,2,0.20740849668482672,673,1.979
3661,Cliente_2661,25,M,premium,839,1905.808324075284,12251.668942916776,Chile,False,2023-08-23 12:00:00,4,1,0.018302032636551707,672,0.1556
3662,Cliente_2662,55,F,basic,574,2515.704683234055,9359.117742993976,Argentina,True,2023-08-24 00:00:00,1,2,0.02432795761293637,672,0.2688
3663,Cliente_2663,60,M,gold,440,466.3542899348551,6393.786622052998,Peru,True,2023-08-24 12:00:00,3,1,0.0040798752381232895,671,0.0729
3664,Cliente_2664,49,F,gold,606,268.059241573372,16318.953670839275,Chile,True,2023-08-25 00:00:00,3,2,0.0021206717330179235,671,0.0164
3665,Cliente_2665,25,F,gold,568,22915.96566289542,4456.594474367772,Chile,True,2023-08-25 12:00:00,3,2,0.22588751821051822,670,5.142
3666,Cliente_2666,26,O,gold,796,2237.6495544500176,14513.865420229742,Mexico,True,2023-08-26 00:00:00,3,3,0.021580705034379165,670,0.1542
3667,Cliente_2667,30,M,basic,351,46763.70005853109,17481.683241966017,Mexico,False,2023-08-26 12:00:00,1,1,0.4615089580942718,669,2.675
3668,Cliente_2668,29,F,silver,804,2488.5017358896653,12449.09132913869,Mexico,True,2023-08-27 00:00:00,2,2,0.024059185849714282,669,0.1999
3669,Cliente_2669,59,M,gold,546,670.0205811091204,3814.645299420387,Peru,True,2023-08-27 12:00:00,3,1,0.0060921479339751195,668,0.1756
3670,Cliente_2670,19,M,basic,335,3059.591427504725,11591.250599525376,Argentina,True,2023-08-28 00:00:00,1,1,0.029701691473465897,668,0.264
3671,Cliente_2671,44,F,silver,406,3257.8712564931056,18746.25077211665,Mexico,True,2023-08-28 12:00:00,2,2,0.03166074460744816,667,0.1738
3672,Cliente_2672,20,M,silver,440,3541.2356808607,2940.681997075341,Chile,False,2023-08-29 00:00:00,2,1,0.034460454322998435,667,1.2042
3673,Cliente_2673,47,F,gold,391,2742.3836658076075,2391.283659910363,Mexico,True,2023-08-29 12:00:00,3,2,0.02656760131993519,666,1.1468
3674,Cliente_2674,34,O,basic,490,484.7744393332648,15936.696160908235,Colombia,True,2023-08-30 00:00:00,1,3,0.004261870812718478,666,0.0304
3675,Cliente_2675,23,F,silver,482,472.5916824369466,4830.560895298932,Mexico,False,2023-08-30 12:00:00,2,2,0.004141502199329797,665,0.0978
3676,Cliente_2676,31,M,silver,505,12044.10806399432,14723.211309598852,Chile,True,2023-08-31 00:00:00,2,1,0.11847091002601046,665,0.818
3677,Cliente_2677,47,F,silver,340,31586.518249448804,31854.093430030895,Chile,True,2023-08-31 12:00:00,2,2,0.3115546952739038,664,0.9916
3679,Cliente_2679,30,M,basic,637,331.8320513645781,2328.1034393514024,Colombia,True,2023-09-01 12:00:00,1,1,0.002750762668246833,663,0.1425
3681,Cliente_2681,19,F,silver,836,1077.811548045163,23154.504074420624,Chile,True,2023-09-02 12:00:00,2,2,0.010121222277349335,662,0.0465
3682,Cliente_2682,40,F,gold,585,4523.553246131511,31935.775710709386,Chile,True,2023-09-03 00:00:00,3,2,0.044165991767870755,662,0.1416
3683,Cliente_2683,61,M,silver,683,1589.0419831737236,15449.012590540156,Chile,True,2023-09-03 12:00:00,2,1,0.015172303828284167,661,0.1029
3684,Cliente_2684,20,F,gold,836,1647.354447185989,7278.416778468116,Peru,True,2023-09-04 00:00:00,3,2,0.015748445213700387,661,0.2263
3685,Cliente_2685,31,F,silver,555,1058.127005715183,8749.085161077299,Mexico,True,2023-09-04 12:00:00,2,2,0.009926734191802249,660,0.1209
3686,Cliente_2686,47,M,premium,393,15931.852681003802,10604.29132245519,Mexico,True,2023-09-05 00:00:00,4,1,0.1568827763007258,660,1.5024
3687,Cliente_2687,38,M,basic,760,5127.692312545424,31161.16021937122,Chile,True,2023-09-05 12:00:00,1,1,0.050135033285899556,659,0.1646
3688,Cliente_2688,31,M,premium,330,4434.271782401398,10243.366002742723,Mexico,True,2023-09-06 00:00:00,4,1,0.04328386910204351,659,0.4329
3689,Cliente_2689,51,M,basic,572,3119.7758732660805,4666.767980357562,Mexico,True,2023-09-06 12:00:00,1,1,0.030296328495735464,658,0.6685
3691,Cliente_2691,50,F,basic,534,719.4188022197011,2321.255771641076,Argentina,True,2023-09-07 12:00:00,1,2,0.006580214422500803,657,0.3099
3692,Cliente_2692,25,M,basic,584,5582.145830299818,5196.311167938949,Peru,True,2023-09-08 00:00:00,1,1,0.05462514502721129,657,1.0743
3694,Cliente_2694,72,F,basic,639,3880.47840172402,5932.668205848732,Mexico,True,2023-09-09 00:00:00,1,2,0.03781225525443308,656,0.6541
3695,Cliente_2695,40,M,gold,836,8428.855877848415,2277.180415475938,Peru,True,2023-09-09 12:00:00,3,1,0.08275133551588516,655,3.7014
3696,Cliente_2696,51,M,silver,532,1830.105450140985,3135.6228531846077,Chile,True,2023-09-10 00:00:00,2,1,0.017554069754048197,655,0.5836
3697,Cliente_2697,56,F,premium,624,4871.881310121436,7975.603916699626,Mexico,True,2023-09-10 12:00:00,4,2,0.047607558108203975,654,0.6108
3698,Cliente_2698,26,F,silver,354,1873.157519912,15847.814673444238,Mexico,True,2023-09-11 00:00:00,2,2,0.01797943471749222,654,0.1182
3699,Cliente_2699,36,F,silver,739,413.01258813476994,5801.457415968795,Mexico,True,2023-09-11 12:00:00,2,2,0.0035528461973148677,653,0.0712
3700,Cliente_2700,39,M,basic,541,2248.046976146053,8605.643078879515,Mexico,True,2023-09-12 00:00:00,1,1,0.021683434099977396,653,0.2612
3701,Cliente_2701,29,F,basic,596,11510.679352123943,16348.546093917434,Colombia,True,2023-09-12 12:00:00,1,2,0.11320050407963948,652,0.7041
3702,Cliente_2702,57,F,gold,429,601.2592658483012,68635.39425309101,Mexico,True,2023-09-13 00:00:00,3,2,0.005412769346421748,652,0.0088
3703,Cliente_2703,59,M,silver,817,21132.178289874064,6292.052670707643,Chile,True,2023-09-13 12:00:00,2,1,0.20826326333141876,651,3.3586
3704,Cliente_2704,38,M,silver,527,1537.8307766485548,8473.849447408882,Mexico,True,2023-09-14 00:00:00,2,1,0.014666324601098006,651,0.1815
3705,Cliente_2705,47,F,silver,486,5855.517371455545,15245.792650963278,Mexico,True,2023-09-14 12:00:00,2,2,0.05732612261618264,650,0.3841
3706,Cliente_2706,52,M,silver,492,18432.434446921707,16018.79310901058,Chile,True,2023-09-15 00:00:00,2,1,0.18158913483600295,650,1.1507
3707,Cliente_2707,44,O,basic,586,26723.187299213183,2846.0396683077565,Mexico,True,2023-09-15 12:00:00,1,3,0.26350379777080807,649,9.3896
3708,Cliente_2708,31,F,basic,664,20536.2389515021,3310.850174998429,Chile,True,2023-09-16 00:00:00,1,2,0.20237523712896863,649,6.2027
3710,Cliente_2710,41,F,silver,345,11762.049694965814,4568.730151987858,Peru,True,2023-09-17 00:00:00,2,2,0.1156841044561731,648,2.5745
3711,Cliente_2711,51,M,basic,574,1462.363235723036,16166.509058311549,Colombia,True,2023-09-17 12:00:00,1,1,0.013920686866193887,647,0.0905
3712,Cliente_2712,25,F,basic,556,965.739033865518,10782.605390226245,Mexico,True,2023-09-18 00:00:00,1,2,0.009013918467087469,647,0.0896
3713,Cliente_2713,42,M,silver,317,1474.3676969610146,9272.695355127013,Argentina,True,2023-09-18 12:00:00,2,1,0.014039293874935098,646,0.159
3714,Cliente_2714,46,F,basic,715,13594.433224552502,3694.620036212729,Mexico,False,2023-09-19 00:00:00,1,2,0.1337885012302123,646,3.6795
3715,Cliente_2715,46,F,silver,526,1696.09288227231,3470.72123407434,Chile,True,2023-09-19 12:00:00,2,2,0.016229992855174513,645,0.4887
3716,Cliente_2716,41,M,silver,523,1170.8823129386817,8599.12294096179,Mexico,True,2023-09-20 00:00:00,2,1,0.011040784164087996,645,0.1362
3717,Cliente_2717,25,F,basic,614,20366.89627142256,7794.338991069443,Argentina,True,2023-09-20 12:00:00,1,2,0.20070209009318912,644,2.613
3718,Cliente_2718,58,F,basic,364,2531.556957590348,11986.954917130724,Colombia,True,2023-09-21 00:00:00,1,2,0.02448458195499318,644,0.2112
3719,Cliente_2719,39,M,silver,472,6531.28510364166,24591.63628534995,Colombia,False,2023-09-21 12:00:00,2,1,0.06400287284507694,643,0.2656
3720,Cliente_2720,31,M,gold,737,963.7093200041926,3258.099479132118,Chile,True,2023-09-22 00:00:00,3,1,0.008993864398444159,643,0.2958
3722,Cliente_2722,46,F,silver,523,2338.981816681415,8872.218357098509,Mexico,True,2023-09-23 00:00:00,2,2,0.022581892532425495,642,0.2636
3723,Cliente_2723,76,M,silver,579,1488.6909874152086,9459.003869055392,Chile,True,2023-09-23 12:00:00,2,1,0.014180811482633213,641,0.1574
3724,Cliente_2724,36,F,silver,322,2703.5401478468,8598.64973110391,Chile,True,2023-09-24 00:00:00,2,2,0.026183817876181688,641,0.3144
3725,Cliente_2725,32,M,basic,644,1025.955781220707,7868.862915388432,Peru,True,2023-09-24 12:00:00,1,1,0.00960887463699275,640,0.1304
3726,Cliente_2726,39,F,gold,576,2722.354401523361,9429.45915624128,Chile,True,2023-09-25 00:00:00,3,2,0.026369707297292516,640,0.2887
3727,Cliente_2727,38,M,gold,449,11706.49616719214,12253.549101769604,Chile,True,2023-09-25 12:00:00,3,1,0.11513522203457707,639,0.9554
3728,Cliente_2728,34,M,gold,408,400.4654354354278,4606.778962729831,Chile,True,2023-09-26 00:00:00,3,1,0.00342887726440016,639,0.0869
3729,Cliente_2729,71,M,basic,585,2545.034023587737,11797.91427779699,Mexico,True,2023-09-26 12:00:00,1,1,0.024617738658394502,638,0.2157
3730,Cliente_2730,40,F,basic,586,1674.027999335087,12231.383232037131,Mexico,True,2023-09-27 00:00:00,1,2,0.01601198642310496,638,0.1369
3731,Cliente_2731,20,F,basic,588,1490.0255062252145,9779.042790939488,Mexico,True,2023-09-27 12:00:00,1,2,0.014193996854390082,637,0.1524
3732,Cliente_2732,22,M,basic,375,31051.05117105219,28596.43357853266,Peru,True,2023-09-28 00:00:00,1,1,0.30626414976844707,637,1.0858
3733,Cliente_2733,57,M,premium,710,16910.314207986085,9633.84227911121,Chile,True,2023-09-28 12:00:00,4,1,0.16655021514559207,636,1.7553
3734,Cliente_2734,44,F,silver,549,1656.5238229858487,10848.5100735167,Colombia,True,2023-09-29 00:00:00,2,2,0.01583904088593303,636,0.1527
3735,Cliente_2735,34,M,basic,377,586.1623986007569,3707.83599034995,Mexico,True,2023-09-29 12:00:00,1,1,0.005263608611083666,635,0.1581
3736,Cliente_2736,33,M,basic,613,18492.935406531607,18619.52221099831,Mexico,True,2023-09-30 00:00:00,1,1,0.18218689909239463,635,0.9932
3737,Cliente_2737,50,F,gold,408,4823.631738956653,37492.65924694761,Argentina,True,2023-09-30 12:00:00,3,2,0.04713084056166419,634,0.1287
3738,Cliente_2738,28,F,silver,627,745.3809874461438,9182.534615435692,Colombia,True,2023-10-01 00:00:00,2,2,0.00683672715298067,634,0.0812
3739,Cliente_2739,37,M,premium,531,999.6313380745922,1553.821564930096,Mexico,True,2023-10-01 12:00:00,4,1,0.009348782709796484,633,0.6433
3740,Cliente_2740,50,F,silver,776,3381.9573899589705,19150.19475146809,Chile,True,2023-10-02 00:00:00,2,2,0.03288674591020443,633,0.1766
3741,Cliente_2741,28,F,basic,837,24487.36541740985,24233.003746740145,Chile,True,2023-10-02 12:00:00,1,2,0.2414133315498108,632,1.0105
3742,Cliente_2742,59,F,premium,727,1917.4745371012375,9635.55650018814,Chile,True,2023-10-03 00:00:00,4,2,0.018417297670351683,632,0.199
3744,Cliente_2744,40,F,gold,479,1466.5630056414354,22445.532353287606,Chile,True,2023-10-04 00:00:00,3,2,0.013962181618648647,631,0.0653
3745,Cliente_2745,41,F,basic,626,5264.040498500978,21126.68637092645,Mexico,True,2023-10-04 12:00:00,1,2,0.05148218666187245,630,0.2492
3747,Cliente_2747,28,F,silver,549,6414.876291318897,20163.36681724434,Peru,True,2023-10-05 12:00:00,2,2,0.06285272535015739,629,0.3181
3748,Cliente_2748,48,F,gold,829,3983.083658442022,4536.446549085198,Mexico,True,2023-10-06 00:00:00,3,2,0.03882602024889571,629,0.878
3749,Cliente_2749,29,M,basic,422,1107.545380248249,22783.68263156839,Peru,True,2023-10-06 12:00:00,1,1,0.010414999801063925,628,0.0486
3750,Cliente_2750,36,M,gold,481,53.42165912631337,10085.867531642132,Colombia,False,2023-10-07 00:00:00,3,1,0.0,628,0.0053
3751,Cliente_2751,33,F,silver,796,20960.165495412544,6348.503151142265,Mexico,True,2023-10-07 12:00:00,2,2,0.20656373491345428,627,3.3016
3752,Cliente_2752,54,F,gold,435,369.57696488843385,8887.070580547395,Mexico,True,2023-10-08 00:00:00,3,2,0.0031236916318638647,627,0.0416
3753,Cliente_2753,45,F,basic,820,13549.915477001314,15465.503359817649,Chile,True,2023-10-08 12:00:00,1,2,0.13334865501235474,626,0.8761
3754,Cliente_2754,33,M,silver,729,1105.6945802287332,10371.607704266748,Peru,True,2023-10-09 00:00:00,2,1,0.01039671344487174,626,0.1066
3755,Cliente_2755,29,M,gold,844,4708.714511653027,35195.166985182215,Colombia,True,2023-10-09 12:00:00,3,1,0.04599543029100619,625,0.1338
3756,Cliente_2756,52,M,basic,613,6232.526365168436,21392.5478414439,Mexico,True,2023-10-10 00:00:00,1,1,0.06105106354658873,625,0.2913
3757,Cliente_2757,42,F,basic,378,21730.96767814753,3173.8922234516517,Colombia,True,2023-10-10 12:00:00,1,2,0.21417944872293024,624,6.8468
3758,Cliente_2758,55,M,silver,521,811.8213427993413,16974.442152912754,Mexico,True,2023-10-11 00:00:00,2,1,0.0074931740898256894,624,0.0478
3759,Cliente_2759,49,F,silver,649,2843.3698821431844,18123.28411209066,Mexico,True,2023-10-11 12:00:00,2,2,0.02756536980002005,623,0.1569
3761,Cliente_2761,56,F,basic,382,851.459114854164,3788.738539436447,Argentina,True,2023-10-12 12:00:00,1,2,0.007884804957999503,622,0.2247
3762,Cliente_2762,41,F,basic,603,3333.9357920426623,19838.042461519988,Colombia,True,2023-10-13 00:00:00,1,2,0.03241228079503483,622,0.1681
3763,Cliente_2763,43,F,gold,784,8170.235154872775,9979.706177592112,Argentina,True,2023-10-13 12:00:00,3,2,0.08019609961295388,621,0.8187
3765,Cliente_2765,32,M,gold,655,2289.185911043932,10779.010737279115,Mexico,True,2023-10-14 12:00:00,3,1,0.022089896823652148,620,0.2124
3766,Cliente_2766,40,F,silver,744,2740.3413429855827,20041.81310440172,Chile,True,2023-10-15 00:00:00,2,2,0.02654742267168083,620,0.1367
3767,Cliente_2767,20,M,gold,387,2962.6402608180742,4129.876607444494,Chile,True,2023-10-15 12:00:00,3,1,0.028743790269345686,619,0.7174
3768,Cliente_2768,59,M,basic,570,3627.2975989680335,4131.132772357792,Chile,True,2023-10-16 00:00:00,1,1,0.035310767091800435,619,0.878
3769,Cliente_2769,51,F,basic,840,4032.478562921184,14516.075142739955,Argentina,True,2023-10-16 12:00:00,1,2,0.039314053968292996,618,0.2778
3770,Cliente_2770,33,M,basic,454,745.2024291604678,10868.82445281119,Mexico,True,2023-10-17 00:00:00,1,1,0.006834962953510977,618,0.0686
3771,Cliente_2771,67,F,premium,313,109.39171907714471,8473.849447408882,Chile,True,2023-10-17 12:00:00,4,2,0.000552997861231143,617,0.0129
3772,Cliente_2772,45,M,basic,808,2156.0547349452927,8576.721557100644,Mexico,True,2023-10-18 00:00:00,1,1,0.020774528290718488,617,0.2514
3773,Cliente_2773,60,F,gold,848,31347.165077974063,60300.79786956819,Colombia,True,2023-10-18 12:00:00,3,2,0.30918982748529145,616,0.5198
3774,Cliente_2774,27,F,basic,783,3252.565220381647,6116.734684078477,Mexico,True,2023-10-19 00:00:00,1,2,0.03160831967483545,616,0.5317
3775,Cliente_2775,47,F,silver,515,2542.031506195478,13839.828962096952,Argentina,True,2023-10-19 12:00:00,2,2,0.024588073053289073,615,0.1837
3776,Cliente_2776,60,M,silver,348,2903.368479449481,5627.536285705906,Peru,True,2023-10-20 00:00:00,2,1,0.028158170594166025,615,0.5159
3777,Cliente_2777,57,M,silver,741,1288.601293551941,2643.2429220874674,Mexico,True,2023-10-20 12:00:00,2,1,0.012203876441684811,614,0.4875
3778,Cliente_2778,55,O,silver,314,2645.8034581163456,7347.147161968989,Chile,False,2023-10-21 00:00:00,2,3,0.02561336528128442,614,0.3601
3779,Cliente_2779,58,F,basic,816,3147.3694024460838,6496.63077963691,Colombia,True,2023-10-21 12:00:00,1,2,0.03056895930288067,613,0.4845
3780,Cliente_2780,62,M,silver,602,3127.581582038885,33842.50538851881,Mexico,True,2023-10-22 00:00:00,2,1,0.030373450804708258,613,0.0924
3782,Cliente_2782,33,M,silver,435,3372.1231761542945,4383.476130493334,Chile,True,2023-10-23 00:00:00,2,1,0.03278958147611854,612,0.7693
3785,Cliente_2785,32,M,premium,527,28945.52247605472,6676.227988557692,Chile,True,2023-10-24 12:00:00,4,1,0.28546101205308166,610,4.3356
3786,Cliente_2786,33,M,gold,729,392.6341060924023,18691.960965064733,Chile,True,2023-10-25 00:00:00,3,1,0.0033515018179365646,610,0.021
3787,Cliente_2787,60,F,basic,573,1529.80166117876,11899.80229453183,Peru,True,2023-10-25 12:00:00,1,2,0.014586994979398924,609,0.1286
3788,Cliente_2788,22,F,silver,821,208.0188552504169,2174.548120131832,Argentina,True,2023-10-26 00:00:00,2,2,0.0015274580531817168,609,0.0957
3789,Cliente_2789,42,F,gold,783,5419.142734954736,4317.800188105441,Chile,True,2023-10-26 12:00:00,3,2,0.05301463463685128,608,1.2551
3790,Cliente_2790,63,M,gold,790,13311.116579986705,4184.4507015977215,Colombia,True,2023-10-27 00:00:00,3,1,0.13098926359077248,608,3.1811
3791,Cliente_2791,37,F,silver,707,3407.67529665171,4684.467809297864,Chile,True,2023-10-27 12:00:00,2,2,0.033140845109114005,607,0.7274
3792,Cliente_2792,69,F,silver,336,3451.400487669908,10275.167045675542,Mexico,True,2023-10-28 00:00:00,2,2,0.03357286067486877,607,0.3359
3794,Cliente_2794,27,M,basic,767,3734.911657543033,6196.091298663404,Mexico,True,2023-10-29 00:00:00,1,1,0.03637402027185163,606,0.6028
3795,Cliente_2795,63,M,basic,342,2724.707263998922,4903.239250481336,Mexico,True,2023-10-29 12:00:00,1,1,0.0263929541531633,605,0.5557
3796,Cliente_2796,29,F,basic,509,10947.73470438321,15823.456927813782,Peru,True,2023-10-30 00:00:00,1,2,0.10763847347853557,605,0.6919
3797,Cliente_2797,36,M,gold,580,34471.80180781995,10416.80410977769,Chile,True,2023-10-30 12:00:00,3,1,0.34006200146986454,604,3.3092
3798,Cliente_2798,65,M,silver,785,19322.478321890954,5342.063387772323,Mexico,True,2023-10-31 00:00:00,2,1,0.1903829856857654,604,3.617
3799,Cliente_2799,49,M,gold,601,45213.34778456016,5940.406080040963,Chile,True,2023-10-31 12:00:00,3,1,0.4461910990029304,603,7.6112
3801,Cliente_2801,49,M,basic,633,4468.481302607974,19708.898246051467,Chile,True,2023-11-01 12:00:00,1,1,0.04362186751627781,602,0.2267
3802,Cliente_2802,29,F,premium,553,2925.3709876795165,11537.959403276369,Chile,True,2023-11-02 00:00:00,4,2,0.028375560748895516,602,0.2535
3803,Cliente_2803,32,F,silver,536,4658.394134881743,35171.55803704162,Mexico,True,2023-11-02 12:00:00,2,2,0.0454982526793454,601,0.1324
3804,Cliente_2804,38,M,gold,721,4473.479496670757,12565.365462131153,Chile,True,2023-11-03 00:00:00,3,1,0.043671250894268925,601,0.356
3805,Cliente_2805,31,F,silver,634,14606.974011472448,3988.424143442983,Chile,True,2023-11-03 12:00:00,2,2,0.14379265148604406,600,3.6623
3806,Cliente_2806,47,F,gold,412,2409.494488114611,2135.166474718314,Colombia,True,2023-11-04 00:00:00,3,2,0.023278574946675307,600,1.1285
3807,Cliente_2807,26,M,premium,688,849.2187050658196,4925.608002277929,Peru,True,2023-11-04 12:00:00,4,1,0.007862669162141428,599,0.1724
3808,Cliente_2808,44,F,silver,702,2874.543096881569,2197.550256989572,Peru,True,2023-11-05 00:00:00,2,2,0.027873368774707048,599,1.3081
3809,Cliente_2809,51,M,gold,608,984.5011974871952,4349.120223230951,Argentina,True,2023-11-05 12:00:00,3,1,0.009199293225734697,598,0.2264
3810,Cliente_2810,39,M,basic,320,2304.800471454921,8232.640389199945,Chile,True,2023-11-06 00:00:00,1,1,0.02224417249387525,598,0.28
3811,Cliente_2811,41,F,silver,600,376.3900924155273,2864.9371869238444,Chile,True,2023-11-06 12:00:00,2,2,0.0031910069957224625,597,0.1314
3812,Cliente_2812,41,F,gold,830,3113.315667222378,15205.779728645037,Colombia,False,2023-11-07 00:00:00,3,2,0.03023250008232268,597,0.2047
3813,Cliente_2813,41,M,silver,771,1034.1631106521525,5404.921657875722,Peru,True,2023-11-07 12:00:00,2,1,0.009689965056156066,596,0.1913
3814,Cliente_2814,38,M,premium,313,7292.046613722166,15372.45413846815,Chile,True,2023-11-08 00:00:00,4,1,0.07151938235660991,596,0.4744
3815,Cliente_2815,37,M,basic,521,1893.3598006689024,3804.4756568847183,Mexico,True,2023-11-08 12:00:00,1,1,0.018179038185138535,595,0.4977
3816,Cliente_2816,68,O,gold,567,299.3255373054211,14460.2848639575,Argentina,False,2023-11-09 00:00:00,3,3,0.002429590370654415,595,0.0207
3817,Cliente_2817,42,M,gold,777,1830.2468789770223,5410.869429308274,Chile,True,2023-11-09 12:00:00,3,1,0.017555467105487763,594,0.3383
3818,Cliente_2818,33,F,gold,302,2696.7953670764136,6706.575044198973,Mexico,True,2023-11-10 00:00:00,3,2,0.02611717779497089,594,0.4021
3819,Cliente_2819,37,F,silver,418,4442.665510903956,4874.866539880708,Colombia,True,2023-11-10 12:00:00,2,2,0.04336680118955149,593,0.9113
3820,Cliente_2820,54,M,basic,403,5637.377715660316,7184.367025052791,Mexico,True,2023-11-11 00:00:00,1,1,0.05517084954321414,593,0.7847
3821,Cliente_2821,70,F,silver,651,1133.169808194324,12845.763112724277,Colombia,False,2023-11-11 12:00:00,2,2,0.010668175407127225,592,0.0882
3822,Cliente_2822,76,M,gold,765,1195.1941971800256,2690.157132894939,Chile,True,2023-11-12 00:00:00,3,1,0.011280991517801268,592,0.4443
3823,Cliente_2823,42,F,gold,672,2879.106781568679,47929.0373515249,Chile,True,2023-11-12 12:00:00,3,2,0.027918459093951336,591,0.0601
3824,Cliente_2824,24,F,silver,810,4293.16791164058,48361.47951485976,Mexico,True,2023-11-13 00:00:00,2,2,0.041889728398769005,591,0.0888
3825,Cliente_2825,36,F,gold,792,5257.21421576745,5430.158737839377,Argentina,True,2023-11-13 12:00:00,3,2,0.051414741321361535,590,0.9682
3826,Cliente_2826,42,F,gold,326,9335.575021571416,17982.471915545433,Chile,True,2023-11-14 00:00:00,3,2,0.09170994209334168,590,0.5191
3827,Cliente_2827,56,F,basic,457,398.900956919398,3112.7991031247184,Peru,True,2023-11-14 12:00:00,1,2,0.0034134198345873897,589,0.1281
3828,Cliente_2828,29,M,premium,480,9549.542499944751,2182.949036198708,Peru,True,2023-11-15 00:00:00,4,1,0.09382399303445949,589,4.3746
3829,Cliente_2829,38,F,basic,600,7962.419419135704,38037.56399610534,Colombia,True,2023-11-15 12:00:00,1,2,0.07814282939145092,588,0.2093
3830,Cliente_2830,24,F,gold,499,8268.219392649022,15290.569776450546,Mexico,True,2023-11-16 00:00:00,3,2,0.08116420781173424,588,0.5407
3831,Cliente_2831,64,M,premium,744,2282.730777218039,9186.40705224689,Chile,False,2023-11-16 12:00:00,4,1,0.022026118524990052,587,0.2485
3832,Cliente_2832,48,F,basic,566,4047.198381370106,14816.968699056708,Colombia,True,2023-11-17 00:00:00,1,2,0.03945948936941844,587,0.2731
3833,Cliente_2833,34,F,basic,377,5384.373189490637,4759.024461058129,Chile,True,2023-11-17 12:00:00,1,2,0.052671103036304186,586,1.1314
3834,Cliente_2834,40,M,silver,501,2389.0900641935523,8827.583345707393,Mexico,True,2023-11-18 00:00:00,2,1,0.023076974255200052,586,0.2706
3835,Cliente_2835,19,M,premium,579,9336.547199169952,9845.398320102062,Peru,True,2023-11-18 12:00:00,4,1,0.09171954744543885,585,0.9483
3836,Cliente_2836,46,M,silver,722,722.1006268939865,2558.9386800472275,Chile,True,2023-11-19 00:00:00,2,1,0.006606711505233599,585,0.2822
3837,Cliente_2837,45,F,gold,323,7070.571860365977,20455.791928435487,Peru,False,2023-11-19 12:00:00,3,2,0.06933115770524703,584,0.3457
3839,Cliente_2839,29,F,silver,705,18461.26512946021,3175.688627030623,Mexico,True,2023-11-20 12:00:00,2,2,0.18187398902046573,583,5.8133
3840,Cliente_2840,35,F,basic,703,30524.512262026463,31368.1894021848,Colombia,True,2023-11-21 00:00:00,1,2,0.30106181675679766,583,0.9731
